"X","goal","keyword","pattern","weight","color"
347,2,"wheat crop","\b(\d*)wheat crop(\d*)\b",0.71,"#DDA63A"
348,2,"maize","\b(\d*)maize(\d*)\b",0.71,"#DDA63A"
349,2,"arable land","\b(\d*)arable land(\d*)\b",0.71,"#DDA63A"
350,2,"unicef","\b(\d*)unicef(\d*)\b",0.71,"#DDA63A"
351,2,"nutritional","\b(\d*)nutritional(\d*)\b",0.7,"#DDA63A"
352,2,"undernourished","\b(\d*)undernourished(\d*)\b",0.68,"#DDA63A"
353,2,"hunger","\b(\d*)hunger(\d*)\b",0.65,"#DDA63A"
354,2,"horticultural","\b(\d*)horticultural(\d*)\b",0.64,"#DDA63A"
355,2,"usda","\b(\d*)usda(\d*)\b",0.64,"#DDA63A"
356,2,"biodiversity","\b(\d*)biodiversity(\d*)\b",0.64,"#DDA63A"
357,2,"renewable energy","\b(\d*)renewable energy(\d*)\b",0.64,"#DDA63A"
358,2,"commodity","\b(\d*)commodity(\d*)\b",0.64,"#DDA63A"
359,2,"harvesting","\b(\d*)harvesting(\d*)\b",0.64,"#DDA63A"
360,2,"sugar beets","\b(\d*)sugar beets(\d*)\b",0.64,"#DDA63A"
361,2,"tomato","\b(\d*)tomato(\d*)\b",0.64,"#DDA63A"
362,2,"organics","\b(\d*)organics(\d*)\b",0.64,"#DDA63A"
363,2,"vineyards","\b(\d*)vineyards(\d*)\b",0.64,"#DDA63A"
364,2,"herds","\b(\d*)herds(\d*)\b",0.64,"#DDA63A"
365,2,"poverty","\b(\d*)poverty(\d*)\b",0.64,"#DDA63A"
366,2,"hiv aids","\b(\d*)hiv aids(\d*)\b",0.64,"#DDA63A"
367,2,"insecurity","\b(\d*)insecurity(\d*)\b",0.62,"#DDA63A"
368,2,"herders","\b(\d*)herders(\d*)\b",0.59,"#DDA63A"
369,2,"gardeners","\b(\d*)gardeners(\d*)\b",0.57,"#DDA63A"
370,2,"cattlemen","\b(\d*)cattlemen(\d*)\b",0.57,"#DDA63A"
371,2,"conservation","\b(\d*)conservation(\d*)\b",0.57,"#DDA63A"
372,2,"agronomist","\b(\d*)agronomist(\d*)\b",0.57,"#DDA63A"
373,2,"agrarian","\b(\d*)agrarian(\d*)\b",0.57,"#DDA63A"
374,2,"sustainable","\b(\d*)sustainable(\d*)\b",0.57,"#DDA63A"
375,2,"cultivation","\b(\d*)cultivation(\d*)\b",0.57,"#DDA63A"
376,2,"corn crop","\b(\d*)corn crop(\d*)\b",0.57,"#DDA63A"
377,2,"fungicides","\b(\d*)fungicides(\d*)\b",0.57,"#DDA63A"
378,2,"rapeseed","\b(\d*)rapeseed(\d*)\b",0.57,"#DDA63A"
379,2,"wine grapes","\b(\d*)wine grapes(\d*)\b",0.57,"#DDA63A"
380,2,"foods","\b(\d*)foods(\d*)\b",0.57,"#DDA63A"
381,2,"pasture","\b(\d*)pasture(\d*)\b",0.57,"#DDA63A"
382,2,"equine","\b(\d*)equine(\d*)\b",0.57,"#DDA63A"
383,2,"monsanto","\b(\d*)monsanto(\d*)\b",0.57,"#DDA63A"
384,2,"feedlots","\b(\d*)feedlots(\d*)\b",0.57,"#DDA63A"
385,2,"fertilizers","\b(\d*)fertilizers(\d*)\b",0.57,"#DDA63A"
386,2,"glyphosate","\b(\d*)glyphosate(\d*)\b",0.57,"#DDA63A"
387,2,"cooperative","\b(\d*)cooperative(\d*)\b",0.5,"#DDA63A"
388,2,"fisheries","\b(\d*)fisheries(\d*)\b",0.5,"#DDA63A"
389,2,"beekeeping","\b(\d*)beekeeping(\d*)\b",0.5,"#DDA63A"
390,2,"drought","\b(\d*)drought(\d*)\b",0.5,"#DDA63A"
391,2,"seeds","\b(\d*)seeds(\d*)\b",0.5,"#DDA63A"
392,2,"sweet corn","\b(\d*)sweet corn(\d*)\b",0.5,"#DDA63A"
393,2,"plantings","\b(\d*)plantings(\d*)\b",0.5,"#DDA63A"
394,2,"strawberry","\b(\d*)strawberry(\d*)\b",0.5,"#DDA63A"
395,2,"grape","\b(\d*)grape(\d*)\b",0.5,"#DDA63A"
396,2,"vineyard","\b(\d*)vineyard(\d*)\b",0.5,"#DDA63A"
397,2,"plantation","\b(\d*)plantation(\d*)\b",0.5,"#DDA63A"
398,2,"goats","\b(\d*)goats(\d*)\b",0.5,"#DDA63A"
399,2,"farmlands","\b(\d*)farmlands(\d*)\b",0.5,"#DDA63A"
400,2,"manure","\b(\d*)manure(\d*)\b",0.5,"#DDA63A"
401,2,"malaria","\b(\d*)malaria(\d*)\b",0.5,"#DDA63A"
402,2,"biological control","\b(\d*)biological control(\d*)\b",0.48,"#DDA63A"
403,2,"famine","\b(\d*)famine(\d*)\b",0.46,"#DDA63A"
404,2,"cultivars","\b(\d*)cultivars(\d*)\b",0.45,"#DDA63A"
405,2,"food security","\b(\d*)food security(\d*)\b",0.45,"#DDA63A"
406,2,"varieties","\b(\d*)varieties(\d*)\b",0.43,"#DDA63A"
407,2,"beekeepers","\b(\d*)beekeepers(\d*)\b",0.43,"#DDA63A"
408,2,"supermarkets","\b(\d*)supermarkets(\d*)\b",0.43,"#DDA63A"
409,2,"ecological","\b(\d*)ecological(\d*)\b",0.43,"#DDA63A"
410,2,"gardening","\b(\d*)gardening(\d*)\b",0.43,"#DDA63A"
411,2,"farmed","\b(\d*)farmed(\d*)\b",0.43,"#DDA63A"
412,2,"harvests","\b(\d*)harvests(\d*)\b",0.43,"#DDA63A"
413,2,"vegetables","\b(\d*)vegetables(\d*)\b",0.43,"#DDA63A"
414,2,"genetically modified crops","\b(\d*)genetically modified crops(\d*)\b",0.43,"#DDA63A"
415,2,"pastures","\b(\d*)pastures(\d*)\b",0.43,"#DDA63A"
416,2,"replanting","\b(\d*)replanting(\d*)\b",0.43,"#DDA63A"
417,2,"citrus","\b(\d*)citrus(\d*)\b",0.43,"#DDA63A"
418,2,"meats","\b(\d*)meats(\d*)\b",0.43,"#DDA63A"
419,2,"winery","\b(\d*)winery(\d*)\b",0.43,"#DDA63A"
420,2,"nursery","\b(\d*)nursery(\d*)\b",0.43,"#DDA63A"
421,2,"breeder","\b(\d*)breeder(\d*)\b",0.43,"#DDA63A"
422,2,"blueberry","\b(\d*)blueberry(\d*)\b",0.43,"#DDA63A"
423,2,"tractor","\b(\d*)tractor(\d*)\b",0.43,"#DDA63A"
424,2,"greenhouses","\b(\d*)greenhouses(\d*)\b",0.43,"#DDA63A"
425,2,"barns","\b(\d*)barns(\d*)\b",0.43,"#DDA63A"
426,2,"hay","\b(\d*)hay(\d*)\b",0.43,"#DDA63A"
427,2,"hog","\b(\d*)hog(\d*)\b",0.43,"#DDA63A"
428,2,"hogs","\b(\d*)hogs(\d*)\b",0.43,"#DDA63A"
429,2,"calves","\b(\d*)calves(\d*)\b",0.43,"#DDA63A"
430,2,"herd","\b(\d*)herd(\d*)\b",0.43,"#DDA63A"
431,2,"rangeland","\b(\d*)rangeland(\d*)\b",0.43,"#DDA63A"
432,2,"tilling","\b(\d*)tilling(\d*)\b",0.43,"#DDA63A"
433,2,"milk","\b(\d*)milk(\d*)\b",0.43,"#DDA63A"
434,2,"sunflower","\b(\d*)sunflower(\d*)\b",0.43,"#DDA63A"
435,2,"acreage","\b(\d*)acreage(\d*)\b",0.43,"#DDA63A"
436,2,"soil erosion","\b(\d*)soil erosion(\d*)\b",0.43,"#DDA63A"
437,2,"forage","\b(\d*)forage(\d*)\b",0.43,"#DDA63A"
438,2,"homelessness","\b(\d*)homelessness(\d*)\b",0.43,"#DDA63A"
439,2,"extreme poverty","\b(\d*)extreme poverty(\d*)\b",0.43,"#DDA63A"
440,2,"abject poverty","\b(\d*)abject poverty(\d*)\b",0.43,"#DDA63A"
441,2,"sub saharan africa","\b(\d*)sub saharan africa(\d*)\b",0.43,"#DDA63A"
442,2,"enemies","\b(\d*)enemies(\d*)\b",0.39,"#DDA63A"
443,2,"pastoralists","\b(\d*)pastoralists(\d*)\b",0.38,"#DDA63A"
444,2,"landowners","\b(\d*)landowners(\d*)\b",0.36,"#DDA63A"
445,2,"potatoes","\b(\d*)potatoes(\d*)\b",0.36,"#DDA63A"
446,2,"industrial","\b(\d*)industrial(\d*)\b",0.36,"#DDA63A"
447,2,"cooperative extension","\b(\d*)cooperative extension(\d*)\b",0.36,"#DDA63A"
448,2,"agriculture usda","\b(\d*)agriculture usda(\d*)\b",0.36,"#DDA63A"
449,2,"textile","\b(\d*)textile(\d*)\b",0.36,"#DDA63A"
450,2,"export","\b(\d*)export(\d*)\b",0.36,"#DDA63A"
451,2,"fruits","\b(\d*)fruits(\d*)\b",0.36,"#DDA63A"
452,2,"ranching","\b(\d*)ranching(\d*)\b",0.36,"#DDA63A"
453,2,"canola","\b(\d*)canola(\d*)\b",0.36,"#DDA63A"
454,2,"soil moisture","\b(\d*)soil moisture(\d*)\b",0.36,"#DDA63A"
455,2,"grasses","\b(\d*)grasses(\d*)\b",0.36,"#DDA63A"
456,2,"corn belt","\b(\d*)corn belt(\d*)\b",0.36,"#DDA63A"
457,2,"corn soybeans","\b(\d*)corn soybeans(\d*)\b",0.36,"#DDA63A"
458,2,"ecology","\b(\d*)ecology(\d*)\b",0.36,"#DDA63A"
459,2,"fungicide","\b(\d*)fungicide(\d*)\b",0.36,"#DDA63A"
460,2,"ranch","\b(\d*)ranch(\d*)\b",0.36,"#DDA63A"
461,2,"barn","\b(\d*)barn(\d*)\b",0.36,"#DDA63A"
462,2,"biotech","\b(\d*)biotech(\d*)\b",0.36,"#DDA63A"
463,2,"bioscience","\b(\d*)bioscience(\d*)\b",0.36,"#DDA63A"
464,2,"ncba","\b(\d*)ncba(\d*)\b",0.36,"#DDA63A"
465,2,"wildlife","\b(\d*)wildlife(\d*)\b",0.36,"#DDA63A"
466,2,"abattoir","\b(\d*)abattoir(\d*)\b",0.36,"#DDA63A"
467,2,"slaughterhouse","\b(\d*)slaughterhouse(\d*)\b",0.36,"#DDA63A"
468,2,"pigs","\b(\d*)pigs(\d*)\b",0.36,"#DDA63A"
469,2,"ewes","\b(\d*)ewes(\d*)\b",0.36,"#DDA63A"
470,2,"bio fuels","\b(\d*)bio fuels(\d*)\b",0.36,"#DDA63A"
471,2,"sugar","\b(\d*)sugar(\d*)\b",0.36,"#DDA63A"
472,2,"berry","\b(\d*)berry(\d*)\b",0.36,"#DDA63A"
473,2,"paddy","\b(\d*)paddy(\d*)\b",0.36,"#DDA63A"
474,2,"cornfields","\b(\d*)cornfields(\d*)\b",0.36,"#DDA63A"
475,2,"grasslands","\b(\d*)grasslands(\d*)\b",0.36,"#DDA63A"
476,2,"gardener","\b(\d*)gardener(\d*)\b",0.36,"#DDA63A"
477,2,"mango","\b(\d*)mango(\d*)\b",0.36,"#DDA63A"
478,2,"soy","\b(\d*)soy(\d*)\b",0.36,"#DDA63A"
479,2,"forests","\b(\d*)forests(\d*)\b",0.36,"#DDA63A"
480,2,"herbicides","\b(\d*)herbicides(\d*)\b",0.36,"#DDA63A"
481,2,"desertification","\b(\d*)desertification(\d*)\b",0.36,"#DDA63A"
482,2,"deforestation","\b(\d*)deforestation(\d*)\b",0.36,"#DDA63A"
483,2,"ranches","\b(\d*)ranches(\d*)\b",0.36,"#DDA63A"
484,2,"obesity","\b(\d*)obesity(\d*)\b",0.36,"#DDA63A"
485,2,"aids","\b(\d*)aids(\d*)\b",0.36,"#DDA63A"
486,2,"cholera","\b(\d*)cholera(\d*)\b",0.36,"#DDA63A"
487,2,"algae","\b(\d*)algae(\d*)\b",0.36,"#DDA63A"
488,2,"underdevelopment","\b(\d*)underdevelopment(\d*)\b",0.36,"#DDA63A"
489,2,"poverty alleviation","\b(\d*)poverty alleviation(\d*)\b",0.36,"#DDA63A"
490,2,"maternal mortality","\b(\d*)maternal mortality(\d*)\b",0.36,"#DDA63A"
491,2,"internally displaced persons","\b(\d*)internally displaced persons(\d*)\b",0.36,"#DDA63A"
492,2,"domestication","\b(\d*)domestication(\d*)\b",0.34,"#DDA63A"
493,2,"ipm","\b(\d*)ipm(\d*)\b",0.32,"#DDA63A"
494,2,"organic systems","\b(\d*)organic systems(\d*)\b",0.32,"#DDA63A"
495,2,"fishermen","\b(\d*)fishermen(\d*)\b",0.29,"#DDA63A"
496,2,"co operative","\b(\d*)co operative(\d*)\b",0.29,"#DDA63A"
497,2,"processors","\b(\d*)processors(\d*)\b",0.29,"#DDA63A"
498,2,"extension","\b(\d*)extension(\d*)\b",0.29,"#DDA63A"
499,2,"natural resource","\b(\d*)natural resource(\d*)\b",0.29,"#DDA63A"
500,2,"commodities","\b(\d*)commodities(\d*)\b",0.29,"#DDA63A"
501,2,"planting","\b(\d*)planting(\d*)\b",0.29,"#DDA63A"
502,2,"soils","\b(\d*)soils(\d*)\b",0.29,"#DDA63A"
503,2,"seedlings","\b(\d*)seedlings(\d*)\b",0.29,"#DDA63A"
504,2,"diseases","\b(\d*)diseases(\d*)\b",0.29,"#DDA63A"
505,2,"pesticides","\b(\d*)pesticides(\d*)\b",0.29,"#DDA63A"
506,2,"veterinary medicine","\b(\d*)veterinary medicine(\d*)\b",0.29,"#DDA63A"
507,2,"cooperative extension service","\b(\d*)cooperative extension service(\d*)\b",0.29,"#DDA63A"
508,2,"poultry farms","\b(\d*)poultry farms(\d*)\b",0.29,"#DDA63A"
509,2,"grapes","\b(\d*)grapes(\d*)\b",0.29,"#DDA63A"
510,2,"peaches","\b(\d*)peaches(\d*)\b",0.29,"#DDA63A"
511,2,"acres","\b(\d*)acres(\d*)\b",0.29,"#DDA63A"
512,2,"creamery","\b(\d*)creamery(\d*)\b",0.29,"#DDA63A"
513,2,"stables","\b(\d*)stables(\d*)\b",0.29,"#DDA63A"
514,2,"wind farm","\b(\d*)wind farm(\d*)\b",0.29,"#DDA63A"
515,2,"bakery","\b(\d*)bakery(\d*)\b",0.29,"#DDA63A"
516,2,"grocery","\b(\d*)grocery(\d*)\b",0.29,"#DDA63A"
517,2,"farmhouse","\b(\d*)farmhouse(\d*)\b",0.29,"#DDA63A"
518,2,"plastics","\b(\d*)plastics(\d*)\b",0.29,"#DDA63A"
519,2,"cargill","\b(\d*)cargill(\d*)\b",0.29,"#DDA63A"
520,2,"renewable","\b(\d*)renewable(\d*)\b",0.29,"#DDA63A"
521,2,"heifers","\b(\d*)heifers(\d*)\b",0.29,"#DDA63A"
522,2,"heifer","\b(\d*)heifer(\d*)\b",0.29,"#DDA63A"
523,2,"cow","\b(\d*)cow(\d*)\b",0.29,"#DDA63A"
524,2,"pig","\b(\d*)pig(\d*)\b",0.29,"#DDA63A"
525,2,"bio diesel","\b(\d*)bio diesel(\d*)\b",0.29,"#DDA63A"
526,2,"carbon sequestration","\b(\d*)carbon sequestration(\d*)\b",0.29,"#DDA63A"
527,2,"jatropha","\b(\d*)jatropha(\d*)\b",0.29,"#DDA63A"
528,2,"bioethanol","\b(\d*)bioethanol(\d*)\b",0.29,"#DDA63A"
529,2,"cellulosic ethanol","\b(\d*)cellulosic ethanol(\d*)\b",0.29,"#DDA63A"
530,2,"cheese","\b(\d*)cheese(\d*)\b",0.29,"#DDA63A"
531,2,"foodservice","\b(\d*)foodservice(\d*)\b",0.29,"#DDA63A"
532,2,"raw milk","\b(\d*)raw milk(\d*)\b",0.29,"#DDA63A"
533,2,"cereal","\b(\d*)cereal(\d*)\b",0.29,"#DDA63A"
534,2,"herbicide","\b(\d*)herbicide(\d*)\b",0.29,"#DDA63A"
535,2,"chickens","\b(\d*)chickens(\d*)\b",0.29,"#DDA63A"
536,2,"seedling","\b(\d*)seedling(\d*)\b",0.29,"#DDA63A"
537,2,"rancher","\b(\d*)rancher(\d*)\b",0.29,"#DDA63A"
538,2,"cashew","\b(\d*)cashew(\d*)\b",0.29,"#DDA63A"
539,2,"petrochemicals","\b(\d*)petrochemicals(\d*)\b",0.29,"#DDA63A"
540,2,"petrochemical","\b(\d*)petrochemical(\d*)\b",0.29,"#DDA63A"
541,2,"sugar mills","\b(\d*)sugar mills(\d*)\b",0.29,"#DDA63A"
542,2,"master gardener","\b(\d*)master gardener(\d*)\b",0.29,"#DDA63A"
543,2,"arboretum","\b(\d*)arboretum(\d*)\b",0.29,"#DDA63A"
544,2,"botany","\b(\d*)botany(\d*)\b",0.29,"#DDA63A"
545,2,"greenhouse","\b(\d*)greenhouse(\d*)\b",0.29,"#DDA63A"
546,2,"arid","\b(\d*)arid(\d*)\b",0.29,"#DDA63A"
547,2,"grassland","\b(\d*)grassland(\d*)\b",0.29,"#DDA63A"
548,2,"grazing","\b(\d*)grazing(\d*)\b",0.29,"#DDA63A"
549,2,"fallow","\b(\d*)fallow(\d*)\b",0.29,"#DDA63A"
550,2,"alpacas","\b(\d*)alpacas(\d*)\b",0.29,"#DDA63A"
551,2,"food programme","\b(\d*)food programme(\d*)\b",0.29,"#DDA63A"
552,2,"tuberculosis","\b(\d*)tuberculosis(\d*)\b",0.29,"#DDA63A"
553,2,"pantry","\b(\d*)pantry(\d*)\b",0.29,"#DDA63A"
554,2,"socio economic","\b(\d*)socio economic(\d*)\b",0.29,"#DDA63A"
555,2,"landless","\b(\d*)landless(\d*)\b",0.29,"#DDA63A"
556,2,"seafood","\b(\d*)seafood(\d*)\b",0.29,"#DDA63A"
557,2,"water borne diseases","\b(\d*)water borne diseases(\d*)\b",0.29,"#DDA63A"
558,2,"waterborne diseases","\b(\d*)waterborne diseases(\d*)\b",0.29,"#DDA63A"
559,2,"infant mortality","\b(\d*)infant mortality(\d*)\b",0.29,"#DDA63A"
560,2,"maternal deaths","\b(\d*)maternal deaths(\d*)\b",0.29,"#DDA63A"
561,2,"internally displaced","\b(\d*)internally displaced(\d*)\b",0.29,"#DDA63A"
562,2,"illiteracy","\b(\d*)illiteracy(\d*)\b",0.29,"#DDA63A"
563,2,"deprivation","\b(\d*)deprivation(\d*)\b",0.29,"#DDA63A"
564,2,"infant mortality rate","\b(\d*)infant mortality rate(\d*)\b",0.29,"#DDA63A"
565,2,"hiv prevalence","\b(\d*)hiv prevalence(\d*)\b",0.29,"#DDA63A"
566,2,"cholera outbreak","\b(\d*)cholera outbreak(\d*)\b",0.29,"#DDA63A"
567,2,"fund unicef","\b(\d*)fund unicef(\d*)\b",0.29,"#DDA63A"
568,2,"destitution","\b(\d*)destitution(\d*)\b",0.29,"#DDA63A"
569,2,"eradicate poverty","\b(\d*)eradicate poverty(\d*)\b",0.29,"#DDA63A"
570,2,"refugee camps","\b(\d*)refugee camps(\d*)\b",0.29,"#DDA63A"
571,2,"environmental degradation","\b(\d*)environmental degradation(\d*)\b",0.29,"#DDA63A"
572,2,"destitute","\b(\d*)destitute(\d*)\b",0.29,"#DDA63A"
573,3,"cancer","\b(\d*)cancer(\d*)\b",37.72,"#4C9F38"
574,3,"diabetes","\b(\d*)diabetes(\d*)\b",18.21,"#4C9F38"
575,3,"tuberculosis","\b(\d*)tuberculosis(\d*)\b",10.66,"#4C9F38"
576,3,"aids","\b(\d*)aids(\d*)\b",8.34,"#4C9F38"
577,3,"heart disease","\b(\d*)heart disease(\d*)\b",8.31,"#4C9F38"
578,3,"obesity","\b(\d*)obesity(\d*)\b",8.26,"#4C9F38"
579,3,"melanoma","\b(\d*)melanoma(\d*)\b",7.41,"#4C9F38"
580,3,"stroke","\b(\d*)stroke(\d*)\b",7.31,"#4C9F38"
581,3,"asthma","\b(\d*)asthma(\d*)\b",6.48,"#4C9F38"
582,3,"influenza","\b(\d*)influenza(\d*)\b",5.92,"#4C9F38"
583,3,"leukemia","\b(\d*)leukemia(\d*)\b",5.89,"#4C9F38"
584,3,"breast cancer","\b(\d*)breast cancer(\d*)\b",5.44,"#4C9F38"
585,3,"disease","\b(\d*)disease(\d*)\b",5.22,"#4C9F38"
586,3,"lung cancer","\b(\d*)lung cancer(\d*)\b",4.94,"#4C9F38"
587,3,"cancers","\b(\d*)cancers(\d*)\b",4.64,"#4C9F38"
588,3,"prostate cancer","\b(\d*)prostate cancer(\d*)\b",4.32,"#4C9F38"
589,3,"malaria","\b(\d*)malaria(\d*)\b",4.28,"#4C9F38"
590,3,"hepatitis","\b(\d*)hepatitis(\d*)\b",4.21,"#4C9F38"
591,3,"lymphoma","\b(\d*)lymphoma(\d*)\b",3.93,"#4C9F38"
592,3,"dengue","\b(\d*)dengue(\d*)\b",3.5,"#4C9F38"
593,3,"swine flu","\b(\d*)swine flu(\d*)\b",2.99,"#4C9F38"
594,3,"diseases","\b(\d*)diseases(\d*)\b",2.97,"#4C9F38"
595,3,"hiv","\b(\d*)hiv(\d*)\b",2.96,"#4C9F38"
596,3,"kidney disease","\b(\d*)kidney disease(\d*)\b",2.89,"#4C9F38"
597,3,"bird flu","\b(\d*)bird flu(\d*)\b",2.85,"#4C9F38"
598,3,"pneumonia","\b(\d*)pneumonia(\d*)\b",2.84,"#4C9F38"
599,3,"alzheimer disease","\b(\d*)alzheimer disease(\d*)\b",2.78,"#4C9F38"
600,3,"measles","\b(\d*)measles(\d*)\b",2.76,"#4C9F38"
601,3,"cystic fibrosis","\b(\d*)cystic fibrosis(\d*)\b",2.69,"#4C9F38"
602,3,"cholera","\b(\d*)cholera(\d*)\b",2.64,"#4C9F38"
603,3,"meningitis","\b(\d*)meningitis(\d*)\b",2.64,"#4C9F38"
604,3,"rabies","\b(\d*)rabies(\d*)\b",2.61,"#4C9F38"
605,3,"lupus","\b(\d*)lupus(\d*)\b",2.44,"#4C9F38"
606,3,"osteoporosis","\b(\d*)osteoporosis(\d*)\b",2.3,"#4C9F38"
607,3,"mrsa","\b(\d*)mrsa(\d*)\b",2.29,"#4C9F38"
608,3,"cardiovascular diseases","\b(\d*)cardiovascular diseases(\d*)\b",2.26,"#4C9F38"
609,3,"neuroblastoma","\b(\d*)neuroblastoma(\d*)\b",2.03,"#4C9F38"
610,3,"hypertension","\b(\d*)hypertension(\d*)\b",2.02,"#4C9F38"
611,3,"infection","\b(\d*)infection(\d*)\b",1.95,"#4C9F38"
612,3,"infections","\b(\d*)infections(\d*)\b",1.88,"#4C9F38"
613,3,"parkinson disease","\b(\d*)parkinson disease(\d*)\b",1.88,"#4C9F38"
614,3,"colorectal cancer","\b(\d*)colorectal cancer(\d*)\b",1.88,"#4C9F38"
615,3,"liver cancer","\b(\d*)liver cancer(\d*)\b",1.88,"#4C9F38"
616,3,"dementia","\b(\d*)dementia(\d*)\b",1.81,"#4C9F38"
617,3,"glaucoma","\b(\d*)glaucoma(\d*)\b",1.81,"#4C9F38"
618,3,"bowel cancer","\b(\d*)bowel cancer(\d*)\b",1.81,"#4C9F38"
619,3,"virus","\b(\d*)virus(\d*)\b",1.8,"#4C9F38"
620,3,"multiple sclerosis","\b(\d*)multiple sclerosis(\d*)\b",1.74,"#4C9F38"
621,3,"flu","\b(\d*)flu(\d*)\b",1.74,"#4C9F38"
622,3,"cardiovascular disease","\b(\d*)cardiovascular disease(\d*)\b",1.74,"#4C9F38"
623,3,"colon cancer","\b(\d*)colon cancer(\d*)\b",1.74,"#4C9F38"
624,3,"ovarian cancer","\b(\d*)ovarian cancer(\d*)\b",1.74,"#4C9F38"
625,3,"pancreatic cancer","\b(\d*)pancreatic cancer(\d*)\b",1.74,"#4C9F38"
626,3,"cervical cancer","\b(\d*)cervical cancer(\d*)\b",1.67,"#4C9F38"
627,3,"bladder cancer","\b(\d*)bladder cancer(\d*)\b",1.67,"#4C9F38"
628,3,"multiple myeloma","\b(\d*)multiple myeloma(\d*)\b",1.67,"#4C9F38"
629,3,"copd","\b(\d*)copd(\d*)\b",1.6,"#4C9F38"
630,3,"esophageal cancer","\b(\d*)esophageal cancer(\d*)\b",1.6,"#4C9F38"
631,3,"epilepsy","\b(\d*)epilepsy(\d*)\b",1.53,"#4C9F38"
632,3,"liver disease","\b(\d*)liver disease(\d*)\b",1.53,"#4C9F38"
633,3,"alzheimer","\b(\d*)alzheimer(\d*)\b",1.53,"#4C9F38"
634,3,"west nile virus","\b(\d*)west nile virus(\d*)\b",1.46,"#4C9F38"
635,3,"thyroid cancer","\b(\d*)thyroid cancer(\d*)\b",1.39,"#4C9F38"
636,3,"coronary artery disease","\b(\d*)coronary artery disease(\d*)\b",1.32,"#4C9F38"
637,3,"malignancies","\b(\d*)malignancies(\d*)\b",1.32,"#4C9F38"
638,3,"brain tumors","\b(\d*)brain tumors(\d*)\b",1.32,"#4C9F38"
639,3,"cardiovascular","\b(\d*)cardiovascular(\d*)\b",1.27,"#4C9F38"
640,3,"pertussis","\b(\d*)pertussis(\d*)\b",1.27,"#4C9F38"
641,3,"breast cancers","\b(\d*)breast cancers(\d*)\b",1.25,"#4C9F38"
642,3,"skin cancers","\b(\d*)skin cancers(\d*)\b",1.25,"#4C9F38"
643,3,"testicular cancer","\b(\d*)testicular cancer(\d*)\b",1.25,"#4C9F38"
644,3,"non hodgkin lymphoma","\b(\d*)non hodgkin lymphoma(\d*)\b",1.25,"#4C9F38"
645,3,"brain tumor","\b(\d*)brain tumor(\d*)\b",1.25,"#4C9F38"
646,3,"superbug","\b(\d*)superbug(\d*)\b",1.25,"#4C9F38"
647,3,"tumors","\b(\d*)tumors(\d*)\b",1.21,"#4C9F38"
648,3,"diabetes mellitus","\b(\d*)diabetes mellitus(\d*)\b",1.21,"#4C9F38"
649,3,"tumor","\b(\d*)tumor(\d*)\b",1.21,"#4C9F38"
650,3,"tb","\b(\d*)tb(\d*)\b",1.2,"#4C9F38"
651,3,"lung disease","\b(\d*)lung disease(\d*)\b",1.18,"#4C9F38"
652,3,"arthritis","\b(\d*)arthritis(\d*)\b",1.18,"#4C9F38"
653,3,"chronic diseases","\b(\d*)chronic diseases(\d*)\b",1.18,"#4C9F38"
654,3,"metastatic breast cancer","\b(\d*)metastatic breast cancer(\d*)\b",1.18,"#4C9F38"
655,3,"bacterial meningitis","\b(\d*)bacterial meningitis(\d*)\b",1.18,"#4C9F38"
656,3,"hepatitis c","\b(\d*)hepatitis c(\d*)\b",1.11,"#4C9F38"
657,3,"ebola","\b(\d*)ebola(\d*)\b",1.11,"#4C9F38"
658,3,"chemotherapy","\b(\d*)chemotherapy(\d*)\b",1.11,"#4C9F38"
659,3,"gum disease","\b(\d*)gum disease(\d*)\b",1.11,"#4C9F38"
660,3,"malignancy","\b(\d*)malignancy(\d*)\b",1.11,"#4C9F38"
661,3,"hiv infection","\b(\d*)hiv infection(\d*)\b",1.11,"#4C9F38"
662,3,"hepatitis b","\b(\d*)hepatitis b(\d*)\b",1.11,"#4C9F38"
663,3,"polio","\b(\d*)polio(\d*)\b",1.11,"#4C9F38"
664,3,"infectious diseases","\b(\d*)infectious diseases(\d*)\b",1.04,"#4C9F38"
665,3,"vaccination","\b(\d*)vaccination(\d*)\b",1.04,"#4C9F38"
666,3,"vascular disease","\b(\d*)vascular disease(\d*)\b",1.04,"#4C9F38"
667,3,"hpv","\b(\d*)hpv(\d*)\b",1.04,"#4C9F38"
668,3,"h#n#","\b(\d*)h#n#(\d*)\b",1.04,"#4C9F38"
669,3,"diabetic","\b(\d*)diabetic(\d*)\b",1,"#4C9F38"
670,3,"metabolic syndrome","\b(\d*)metabolic syndrome(\d*)\b",0.97,"#4C9F38"
671,3,"coronary heart","\b(\d*)coronary heart(\d*)\b",0.97,"#4C9F38"
672,3,"atherosclerosis","\b(\d*)atherosclerosis(\d*)\b",0.97,"#4C9F38"
673,3,"nsclc","\b(\d*)nsclc(\d*)\b",0.97,"#4C9F38"
674,3,"seasonal influenza","\b(\d*)seasonal influenza(\d*)\b",0.97,"#4C9F38"
675,3,"hiv aids","\b(\d*)hiv aids(\d*)\b",0.97,"#4C9F38"
676,3,"h#n# virus","\b(\d*)h#n# virus(\d*)\b",0.97,"#4C9F38"
677,3,"whooping cough","\b(\d*)whooping cough(\d*)\b",0.97,"#4C9F38"
