"course_title","all_goals","sustainability_classification"
"LAW-844","","Not Related"
"LAW-845","","Not Related"
"LAW-849","10,16","Inclusive"
"LAW-850","10,16","Inclusive"
"LAW-851","16","Inclusive"
"LAW-853","10","Inclusive"
"LAW-860","10,16","Inclusive"
"LAW-863","8,17","Inclusive"
"LAW-865","10,16,17","Inclusive"
"LAW-866","16","Inclusive"
"LAW-867","16","Inclusive"
"LAW-869","","Not Related"
"LAW-870","16,17","Inclusive"
"LAW-871","5,16","Inclusive"
"LAW-872","16,17","Inclusive"
"LAW-875","16,17","Inclusive"
"LAW-880","5,10,11,16","Inclusive"
"LAW-881","8,9,10,16,17","Inclusive"
"LAW-887","15,16","Focused"
"LAW-890","2,17","Inclusive"
"LAW-891","10,16,17","Inclusive"
"LAW-892","10,17","Inclusive"
"LAW-893","","Not Related"
"LAW-894","","Not Related"
"LIM-500","11","Inclusive"
"LIM-502","8,17","Inclusive"
"LIM-503","","Not Related"
"LIM-504","9,17","Inclusive"
"LIM-511","17","Inclusive"
"LIM-552","9,17","Inclusive"
"LIM-562","9","Inclusive"
"LIM-591","4,8,17","Inclusive"
"LIM-598","17","Inclusive"
"LING-110","1","Inclusive"
"LING-115","1,5,10,11","Inclusive"
"LING-210","17","Inclusive"
"LING-275","5,10","Inclusive"
"LING-285","9,17","Inclusive"
"LING-301","","Not Related"
"LING-302","","Not Related"
"LING-303","17","Inclusive"
"LING-307","3","Inclusive"
"LING-322","11","Inclusive"
"LING-406","","Not Related"
"LING-410","1,4","Inclusive"
"LING-450","","Not Related"
"LING-505A","17","Inclusive"
"LING-505C","17","Inclusive"
"LING-530","","Not Related"
"LING-531A","17","Inclusive"
"LING-534","","Not Related"
"LING-576","","Not Related"
"LING-580","9","Inclusive"
"LING-582","9","Inclusive"
"LING-586","","Not Related"
"LING-593","8,17","Inclusive"
"LING-610","17","Inclusive"
"LING-632","17","Inclusive"
"LING-635","17","Inclusive"
"MASC-110","6","Inclusive"
"MASC-310","9","Inclusive"
"MASC-350","9","Inclusive"
"MASC-501","","Not Related"
"MASC-502","","Not Related"
"MASC-503","6,7,9,13","Focused"
"MASC-504","8","Inclusive"
"MASC-505","","Not Related"
"MASC-512","9,11","Inclusive"
"MASC-551","9","Inclusive"
"MASC-560","12","Inclusive"
"MASC-561","","Not Related"
"MASC-562","9","Inclusive"
"MASC-564","9","Inclusive"
"MASC-575","9,11","Inclusive"
"MASC-576","9,17","Inclusive"
"MASC-583","1,8,9","Inclusive"
"MASC-590","17","Inclusive"
"MASC-598","8,17","Inclusive"
"MATH-040","1,5,9,10","Inclusive"
"MATH-108","1,5,10","Inclusive"
"MATH-114","8","Inclusive"
"MATH-117","8,9","Inclusive"
"MATH-118","8","Inclusive"
"MATH-125","","Not Related"
"MATH-126","","Not Related"
"MATH-129","8,9","Inclusive"
"MATH-208","","Not Related"
"MATH-225","9","Inclusive"
"MATH-226","12","Inclusive"
"MATH-229","8,9","Inclusive"
"MATH-245","9","Inclusive"
"MATH-307","9","Inclusive"
"MATH-308","9","Inclusive"
"MATH-395","1,5,9,10,17","Inclusive"
"MATH-407","","Not Related"
"MATH-408","1,5,10","Inclusive"
"MATH-410","8","Inclusive"
"MATH-425A","","Not Related"
"MATH-425B","","Not Related"
"MATH-430","6,7","Inclusive"
"MATH-432","15","Inclusive"
"MATH-434","","Not Related"
"MATH-435","","Not Related"
"MATH-440","","Not Related"
"MATH-445","9,12","Inclusive"
"MATH-447","","Not Related"
"MATH-450","11,17","Inclusive"
"MATH-458","9","Inclusive"
"MATH-466","6,7,8,10,11,12,13,14,17","Focused"
"MATH-467","","Not Related"
"MATH-471","","Not Related"
"MATH-500","","Not Related"
"MATH-501","","Not Related"
"MATH-502A","9","Inclusive"
"MATH-505A","","Not Related"
"MATH-505B","8,10","Inclusive"
"MATH-507A","","Not Related"
"MATH-507B","","Not Related"
"MATH-509","","Not Related"
"MATH-510A","","Not Related"
"MATH-510B","9","Inclusive"
"MATH-512","8,10","Inclusive"
"MATH-520","6,7,10","Inclusive"
"MATH-525A","9","Inclusive"
"MATH-525B","9","Inclusive"
"MATH-530A","8","Inclusive"
"MATH-530B","8","Inclusive"
"MATH-532","9","Inclusive"
"MATH-533","","Not Related"
"MATH-535A","","Not Related"
"MATH-535B","","Not Related"
"MATH-540","","Not Related"
"MATH-541A","1,5,9,10","Inclusive"
"MATH-541B","7","Inclusive"
"MATH-542","9","Inclusive"
"MATH-545","","Not Related"
"MATH-547","1,5,10","Inclusive"
"MATH-555A","","Not Related"
"MATH-565A","1,5,9,10","Inclusive"
"MATH-570A","1,9","Inclusive"
"MATH-578A","","Not Related"
"MATH-578B","","Not Related"
"MATH-580","","Not Related"
"MATH-590","17","Inclusive"
"MATH-595","8,17","Inclusive"
"MATH-605","","Not Related"
"MATH-606","","Not Related"
"MATH-614","","Not Related"
"MATH-625","","Not Related"
"MATH-641","","Not Related"
"MATH-650","17","Inclusive"
"MATH-705","17","Inclusive"
"MATH-725","17","Inclusive"
"MBIO-310","3,6,12","Inclusive"
"MDA-110","8,11","Inclusive"
"MDA-250","","Not Related"
"MDA-325","4,11,17","Inclusive"
"MDA-333","1,4,10,11,16","Inclusive"
"MDA-423","9,17","Inclusive"
"MDES-301","8","Inclusive"
"MDES-313","11","Inclusive"
"MDES-314","16","Inclusive"
"MDES-316","1,11,16","Inclusive"
"MDES-325","1,2,5,8,10,16,17","Inclusive"
"MDES-340","8,16","Inclusive"
"MDES-343","1,11","Inclusive"
"MDES-345","1,7","Inclusive"
"MDES-441","1,8,11,16","Inclusive"
"MEDS-220","11","Inclusive"
"MEDS-260","17","Inclusive"
"MEDS-280","3,11","Inclusive"
"MEDS-315","3,9,11","Inclusive"
"MEDS-320","3","Inclusive"
"MEDS-330","1,9","Inclusive"
"MEDS-335","8,17","Inclusive"
"MEDS-340","3,17","Inclusive"
"MEDS-350","3,16","Inclusive"
"MEDS-370","3,16","Inclusive"
"MEDS-380","","Not Related"
"MEDS-420","","Not Related"
"MEDS-425","","Not Related"
"MEDS-445","3,17","Inclusive"
"MEDS-450","","Not Related"
"MEDS-460","","Not Related"
"MEDS-465","7,15","Focused"
"MEDS-500","1,8,16","Inclusive"
"MEDS-501","1,2,3,8,10,12,15,16","Focused"
"MEDS-502","3,10","Inclusive"
"MEDS-503","","Not Related"
"MEDS-504","","Not Related"
"MEDS-510","3","Inclusive"
"MEDS-511","3","Inclusive"
"MEDS-512","1,5,8,11","Inclusive"
"MEDS-514","3,8","Inclusive"
"MEDS-515","3","Inclusive"
"MEDS-516","8,11,17","Inclusive"
"MEDS-517","10,16,17","Inclusive"
"MEDS-518","1,11","Inclusive"
"MEDS-519","3","Inclusive"
"MEDS-520","","Not Related"
"MEDS-521","3","Inclusive"
"MEDS-523","3,6,12","Inclusive"
"MEDS-524","17","Inclusive"
"MEDS-525","","Not Related"
"MEDS-527","3,8,15","Focused"
"MEDS-528","3,5,16","Inclusive"
"MEDS-530A","","Not Related"
"MEDS-530B","","Not Related"
"MEDS-530C","9","Inclusive"
"MEDS-532","3","Inclusive"
"MEDS-553","17","Inclusive"
"MEDS-554","1,2,8","Inclusive"
"MEDS-556","17","Inclusive"
"MEDS-560","8,9,17","Inclusive"
"MEDS-567","2,8,9","Inclusive"
"MEDS-572","","Not Related"
"MEDS-573","4,8,9,17","Inclusive"
"MEDS-575","1,9","Inclusive"
"MEDS-577","","Not Related"
"MEDS-580","","Not Related"
"MEDS-581","","Not Related"
"MEDS-597A","9","Inclusive"
"MEDS-597B","9","Inclusive"
"MICB-549","17","Inclusive"
"MICB-560","","Not Related"
"MICB-570","17","Inclusive"
"MICB-590","17","Inclusive"
"MKT-385","8,9,17","Inclusive"
"MKT-402","8,17","Inclusive"
"MKT-405","17","Inclusive"
"MKT-406","9,17","Inclusive"
"MKT-410","8","Inclusive"
"MKT-425","1","Inclusive"
"MKT-430","","Not Related"
"MKT-440","8,17","Inclusive"
"MKT-445","8,9,17","Inclusive"
"MKT-446","8,9,17","Inclusive"
"MKT-450","1,9,11","Inclusive"
"MKT-461","8","Inclusive"
"MKT-465","8,9","Inclusive"
"MKT-512","9,17","Inclusive"
"MKT-525","1,10,11","Inclusive"
"MKT-526","1,9","Inclusive"
"MKT-528","","Not Related"
"MKT-530","8,9,17","Inclusive"
"MKT-533","8,17","Inclusive"
"MKT-535","8","Inclusive"
"MKT-536","","Not Related"
"MKT-543","","Not Related"
"MKT-555","","Not Related"
"MKT-556","9","Inclusive"
"MKT-560","8,9,17","Inclusive"
"MKT-566","8,17","Inclusive"
"MKT-580","8","Inclusive"
"MKT-586","8","Inclusive"
"MKT-589","9","Inclusive"
"MKT-595","8","Inclusive"
"MKT-613","8,9,17","Inclusive"
"MKT-621","17","Inclusive"
"MOR-385","1,5,8,10","Inclusive"
"MOR-421","1,8","Inclusive"
"MOR-431","8,17","Inclusive"
"MOR-451","10","Inclusive"
"MOR-461","9","Inclusive"
"MOR-462","8,9","Inclusive"
"MOR-466","7,8,9,12,13,15,16","Focused"
"MOR-469","","Not Related"
"MOR-470","4,9,17","Inclusive"
"MOR-471","","Not Related"
"MOR-472","7","Inclusive"
"MOR-473","9","Inclusive"
"MOR-475","4,8","Inclusive"
"MOR-476","4,17","Inclusive"
"MOR-477","1,4","Inclusive"
"MOR-478","4","Inclusive"
"MOR-479","8,9","Inclusive"
"MOR-492","1,8,9,16","Inclusive"
"MOR-542","8,9,16","Inclusive"
"MOR-545","4,16","Inclusive"
"MOR-547","","Not Related"
"MOR-548","8,9","Inclusive"
"MOR-551","4,8,9,16,17","Inclusive"
"MOR-554","8,9,17","Inclusive"
"MOR-555","8,9,12,15","Focused"
"MOR-557","9,17","Inclusive"
"MOR-559","4","Inclusive"
"MOR-562","8,17","Inclusive"
"MOR-564","8,9,17","Inclusive"
"MOR-565","17","Inclusive"
"MOR-566","7,8,9,12,13,15","Focused"
"MOR-567","7,8","Inclusive"
"MOR-569","8","Inclusive"
"MOR-570","8","Inclusive"
"MOR-571","4,8,17","Inclusive"
"MOR-572","4,8","Inclusive"
"MOR-579","8,9","Inclusive"
"MOR-588","8,9","Inclusive"
"MOR-597","8,17","Inclusive"
"MOR-601","4,8,9,17","Inclusive"
"MOR-602","8,11,17","Inclusive"
"MOR-605","7,9,17","Inclusive"
"MOR-621","17","Inclusive"
"MPPM-100","","Not Related"
"MPPM-153","","Not Related"
"MPPM-240","","Not Related"
"MPPM-250","8,17","Inclusive"
"MPPM-253","","Not Related"
"MPPM-301","","Not Related"
"MPPM-320","8,17","Inclusive"
"MPPM-450A","17","Inclusive"
"MPPM-450B","17","Inclusive"
"MPTX-500","","Not Related"
"MPTX-502","","Not Related"
"MPTX-510","","Not Related"
"MPTX-511","8,9,17","Inclusive"
"MPTX-512","9,17","Inclusive"
"MPTX-513","8,9,17","Inclusive"
"MPTX-514","2,9,17","Inclusive"
"MPTX-515","8,9,17","Inclusive"
"MPTX-516","8,9,17","Inclusive"
"MPTX-517","8,17","Inclusive"
"MPTX-518","17","Inclusive"
"MPTX-519","9","Inclusive"
"MPTX-520","","Not Related"
"MS-101","4","Inclusive"
"MS-102","4,17","Inclusive"
"MS-201","4,17","Inclusive"
"MS-202","4,17","Inclusive"
"MS-301","4","Inclusive"
"MS-302","4","Inclusive"
"MS-401","4","Inclusive"
"MS-402","4,8,13,17","Focused"
"NAUT-001A","8,17","Inclusive"
"NAUT-001B","8,17","Inclusive"
"NEUR-493","8,17","Inclusive"
"NEUR-494","8,17","Inclusive"
"NIIN-500","9","Inclusive"
"NIIN-510","","Not Related"
"NIIN-520","9","Inclusive"
"NIIN-530","9","Inclusive"
"NIIN-540","9","Inclusive"
"NIIN-550","","Not Related"
"NIIN-560","15","Inclusive"
"NIIN-570","3,8,17","Inclusive"
"NIIN-597","","Not Related"
"NIIN-598","17","Inclusive"
"NSC-135","9","Inclusive"
"NSC-137","8,14,17","Focused"
"NSC-251","9,14","Focused"
"NSC-283","7,9","Inclusive"
"NSC-335","","Not Related"
"NSC-337","9","Inclusive"
"NSC-343","9,11","Inclusive"
"NSC-453","4","Inclusive"
"NSC-454","4","Inclusive"
"NSCI-524","8,17","Inclusive"
"NSCI-525","8,9","Inclusive"
"NSCI-539","8,17","Inclusive"
"NURS-500","","Not Related"
"NURS-501","","Not Related"
"NURS-502","8,17","Inclusive"
"NURS-503","3,5","Inclusive"
"NURS-504","","Not Related"
"NURS-505","3,5,17","Inclusive"
"NURS-507","5,10","Inclusive"
"NURS-600","5","Inclusive"
"NURS-601","5,10,17","Inclusive"
"NURS-602","17","Inclusive"
"NURS-603","17","Inclusive"
"NURS-604","5,8,17","Inclusive"
"NURS-605","","Not Related"
"NURS-606","4","Inclusive"
"NURS-607","17","Inclusive"
"NURS-608","17","Inclusive"
"OCCL-310","","Not Related"
"OFP-705","","Not Related"
"OFP-706","8","Inclusive"
"OFP-707","","Not Related"
"OFP-723","9","Inclusive"
"OFP-724","","Not Related"
"OFP-730A","","Not Related"
"OFP-730C","","Not Related"
"OFPM-702A","3,11","Inclusive"
"OFPM-702B","3","Inclusive"
"OFPM-704","11","Inclusive"
"OFPM-705","11","Inclusive"
"OFPM-706","11","Inclusive"
"OFPM-707","11","Inclusive"
"OFPM-710A","3,8,11,17","Inclusive"
"OFPM-710B","11","Inclusive"
"OFPM-721","11","Inclusive"
"OFPM-722","3,11","Inclusive"
"OFPM-723","9,11","Inclusive"
"OFPM-724","3,11","Inclusive"
"OFPM-725","2,3,11","Inclusive"
"OFPM-726","3,11,17","Inclusive"
"OFPM-727","3,11,17","Inclusive"
"OFPM-729A","11,17","Inclusive"
"OFPM-729B","11,17","Inclusive"
"OFPM-729C","11,17","Inclusive"
"OFPM-729D","11,17","Inclusive"
"OFPM-730A","11","Inclusive"
"OFPM-730B","11","Inclusive"
"OFPM-730C","11","Inclusive"
"OFPM-730D","11","Inclusive"
"OFPM-730E","11","Inclusive"
"OMOD-506","3","Inclusive"
"OPER-702A","17","Inclusive"
"OPER-702B","17","Inclusive"
"OPER-704A","11,17","Inclusive"
"OPER-704B","11,17","Inclusive"
"OPER-705","9","Inclusive"
"OPER-706","","Not Related"
"OPER-715A","","Not Related"
"OPER-715B","","Not Related"
"OPER-715C","","Not Related"
"OPER-725A","15","Inclusive"
"OPER-725B","15","Inclusive"
"OPER-735A","17","Inclusive"
"OPER-735B","17","Inclusive"
"OPER-780A","7","Inclusive"
"OPER-780B","7","Inclusive"
"OPER-780C","7","Inclusive"
"OPER-795A","","Not Related"
"OPER-795B","","Not Related"
"OPR-701","","Not Related"
"OPR-702","3","Inclusive"
"OPR-703","3","Inclusive"
"OPR-704","3","Inclusive"
"OPR-706","","Not Related"
"OPR-730A","","Not Related"
"ORTH-701A","8,17","Inclusive"
"ORTH-701B","8,17","Inclusive"
"ORTH-702","17","Inclusive"
"ORTH-703A","17","Inclusive"
"ORTH-703B","17","Inclusive"
"ORTH-703C","17","Inclusive"
"ORTH-703D","17","Inclusive"
"ORTH-703E","17","Inclusive"
"ORTH-703F","17","Inclusive"
"ORTH-703H","17","Inclusive"
"ORTH-703I","17","Inclusive"
"ORTH-705A","17","Inclusive"
"ORTH-705B","17","Inclusive"
"ORTH-705C","17","Inclusive"
"ORTH-706","","Not Related"
"ORTH-707","","Not Related"
"ORTH-708","9","Inclusive"
"ORTH-709","9","Inclusive"
"ORTH-721","","Not Related"
"ORTH-744","9,17","Inclusive"
"ORTH-751A","","Not Related"
"ORTH-751B","","Not Related"
"ORTH-751C","","Not Related"
"ORTH-751D","","Not Related"
"ORTH-751E","","Not Related"
"ORTH-751F","","Not Related"
"ORTH-751H","","Not Related"
"ORTH-751I","","Not Related"
"OS-512","6,8,13,14","Focused"
"OT-101","8","Inclusive"
"OT-200","","Not Related"
"OT-220","8,9,17","Inclusive"
"OT-250","8","Inclusive"
"OT-251","1,7","Inclusive"
"OT-260","9","Inclusive"
"OT-261","9","Inclusive"
"OT-280","8,10,17","Inclusive"
"OT-310","","Not Related"
"OT-312","2,7,8,9,12,13,15,17","Focused"
"OT-325","1","Inclusive"
"OT-330","8,10","Inclusive"
"OT-340","8,11,15,17","Focused"
"OT-350","1,5,8,10,16","Inclusive"
"OT-355","1,7,8,11,16","Inclusive"
"OT-360","1","Inclusive"
"OT-370","3,8","Inclusive"
"OT-405","8,11","Inclusive"
"OT-406","11,17","Inclusive"
"OT-440","8","Inclusive"
"OT-441","8","Inclusive"
"OT-500A","8,17","Inclusive"
"OT-500B","8,17","Inclusive"
"OT-501","5,8","Inclusive"
"OT-502","8","Inclusive"
"OT-503","8","Inclusive"
"OT-511","8,17","Inclusive"
"OT-515","8,9","Inclusive"
"OT-518","8,17","Inclusive"
"OT-521","3,8","Inclusive"
"OT-523","8,10,16","Inclusive"
"OT-525","8,9,17","Inclusive"
"OT-534","8,17","Inclusive"
"OT-537","8,17","Inclusive"
"OT-538","8,10","Inclusive"
"OT-540","4,8,16,17","Inclusive"
"OT-545","8,17","Inclusive"
"OT-560","4,8","Inclusive"
"OT-561","8,9,17","Inclusive"
"OT-562","4,8","Inclusive"
"OT-563","8","Inclusive"
"OT-564","","Not Related"
"OT-565","4","Inclusive"
"OT-566","8,17","Inclusive"
"OT-567","8,11","Inclusive"
"OT-571","9","Inclusive"
"OT-572","8,9","Inclusive"
"OT-573","","Not Related"
"OT-574","","Not Related"
"OT-575","17","Inclusive"
"OT-577","8,17","Inclusive"
"OT-578","","Not Related"
"OT-579","5,8,9","Inclusive"
"OT-583","9,17","Inclusive"
"OT-586","8,17","Inclusive"
"OT-590","17","Inclusive"
"OT-610","8","Inclusive"
"OT-620","4,8,17","Inclusive"
"OT-621","4,7,8,16,17","Inclusive"
"OT-640","8,17","Inclusive"
"OT-648","1,8,17","Inclusive"
"OT-660","17","Inclusive"
"OT-661","8,9,17","Inclusive"
"OT-686","8,17","Inclusive"
"OTEP-001","4,8","Inclusive"
"PAIN-704","1,3,5,10,11","Inclusive"
"PAIN-705","11","Inclusive"
"PAIN-707","","Not Related"
"PATH-553","8,17","Inclusive"
"PATH-554","8,9","Inclusive"
"PATH-570B","17","Inclusive"
"PATH-575","17","Inclusive"
"PEDO-310","4","Inclusive"
"PEDO-701A","3,17","Inclusive"
"PEDO-701B","3,17","Inclusive"
"PEDO-702A","3","Inclusive"
"PEDO-702B","3","Inclusive"
"PEDO-703A","3","Inclusive"
"PEDO-703B","3","Inclusive"
"PEDO-703C","3","Inclusive"
"PEDO-703D","3","Inclusive"
"PEDO-703E","3","Inclusive"
"PEDO-704A","3,9","Inclusive"
"PEDO-704B","3,9","Inclusive"
"PEDO-705","3,12,15","Focused"
"PEDO-706","1,3","Inclusive"
"PEDO-707","17","Inclusive"
"PEDO-708","3","Inclusive"
"PEDO-709","3,11,17","Inclusive"
"PEDO-721","3","Inclusive"
"PEDO-761A","3,12,15","Focused"
"PEDO-761B","3,12,15","Focused"
"PEDO-761C","3,12,15","Focused"
"PEDO-771A","3","Inclusive"
"PEDO-771B","3,12,15","Focused"
"PEDO-771C","3,12,15","Focused"
"PEDO-772A","","Not Related"
"PEDO-772B","","Not Related"
"PEDO-772C","","Not Related"
"PEDO-772D","","Not Related"
"PEDO-772E","","Not Related"
"PEDO-773","3","Inclusive"
"PEDO-774","3","Inclusive"
"PERI-310A","3","Inclusive"
"PERI-310B","3","Inclusive"
"PERI-415","","Not Related"
"PERI-504","","Not Related"
"PERI-752","","Not Related"
"PHBI-550","3,9,17","Inclusive"
"PHED-102A","2,8,17","Inclusive"
"PHED-104A","","Not Related"
"PHED-104B","","Not Related"
"PHED-106A","2","Inclusive"
"PHED-110A","6,12","Inclusive"
"PHED-115","6,12","Inclusive"
"PHED-119","","Not Related"
"PHED-120A","2","Inclusive"
"PHED-120B","17","Inclusive"
"PHED-121","","Not Related"
"PHED-122","11","Inclusive"
"PHED-123","","Not Related"
"PHED-124","7","Inclusive"
"PHED-129A","2","Inclusive"
"PHED-134","8,9,12,13,15","Focused"
"PHED-135","2,8,9,12,13,15","Focused"
"PHED-138","11,14","Focused"
"PHED-139A","8,17","Inclusive"
"PHED-139B","","Not Related"
"PHED-140A","","Not Related"
"PHED-140B","","Not Related"
"PHED-145","","Not Related"
"PHED-150","","Not Related"
"PHED-153","","Not Related"
"PHED-154A","8,17","Inclusive"
"PHED-154B","8,17","Inclusive"
"PHED-155A","8,11,17","Inclusive"
"PHED-155B","8,17","Inclusive"
"PHED-156A","8,11,17","Inclusive"
"PHED-156B","8,17","Inclusive"
"PHED-160","4","Inclusive"
"PHED-161","4,5","Inclusive"
"PHED-162","4","Inclusive"
"PHED-163","","Not Related"
"PHED-165","","Not Related"
"PHIL-102","11","Inclusive"
"PHIL-110","16","Inclusive"
"PHIL-120","8","Inclusive"
"PHIL-122A","8","Inclusive"
"PHIL-122B","8","Inclusive"
"PHIL-166","1,5,8,10,16,17","Inclusive"
"PHIL-168","8","Inclusive"
"PHIL-174","1,5,10,16","Inclusive"
"PHIL-178","16","Inclusive"
"PHIL-222","","Not Related"
"PHIL-236","","Not Related"
"PHIL-240","","Not Related"
"PHIL-246","17","Inclusive"
"PHIL-254","","Not Related"
"PHIL-256","5,8","Inclusive"
"PHIL-258","","Not Related"
"PHIL-260","5,16","Inclusive"
"PHIL-284","1,11","Inclusive"
"PHIL-315","11","Inclusive"
"PHIL-320","8,11,17","Inclusive"
"PHIL-337","11,16","Inclusive"
"PHIL-340","17","Inclusive"
"PHIL-350","9","Inclusive"
"PHIL-360","","Not Related"
"PHIL-361","5,16","Inclusive"
"PHIL-362","","Not Related"
"PHIL-411","17","Inclusive"
"PHIL-423","17","Inclusive"
"PHIL-430","5,16","Inclusive"
"PHIL-440","10,16","Inclusive"
"PHIL-442","11,17","Inclusive"
"PHIL-445","","Not Related"
"PHIL-450","9,17","Inclusive"
"PHIL-452","","Not Related"
"PHIL-460","","Not Related"
"PHIL-462","","Not Related"
"PHIL-463","","Not Related"
"PHIL-465","","Not Related"
"PHIL-500","","Not Related"
"PHIL-501","17","Inclusive"
"PHIL-503","","Not Related"
"PHIL-537","1,10,16,17","Inclusive"
"PHIL-560","17","Inclusive"
"PHIL-570","17","Inclusive"
"PHIL-589","17","Inclusive"
"PHIL-590","17","Inclusive"
"PHIL-593","8,17","Inclusive"
"PHIL-700","12,15,17","Focused"
"PHYS-100","8,9","Inclusive"
"PHYS-125","","Not Related"
"PHYS-135A","","Not Related"
"PHYS-135B","8","Inclusive"
"PHYS-151","2,8,12,14,15","Focused"
"PHYS-152","6,7","Inclusive"
"PHYS-153","","Not Related"
"PHYS-161","2,8,12,14,15","Focused"
"PHYS-162","7","Inclusive"
"PHYS-163","7","Inclusive"
"PHYS-171","9","Inclusive"
"PHYS-190","17","Inclusive"
"PHYS-200","7,8,9,13,17","Focused"
"PHYS-304","","Not Related"
"PHYS-316","11","Inclusive"
"PHYS-408A","6,7","Inclusive"
"PHYS-408B","6,7","Inclusive"
"PHYS-438A","7,13","Focused"
"PHYS-438B","7","Inclusive"
"PHYS-440","6","Inclusive"
"PHYS-492","6,7","Inclusive"
"PHYS-493","8,17","Inclusive"
"PHYS-500","17","Inclusive"
"PHYS-504","","Not Related"
"PHYS-508A","6,7","Inclusive"
"PHYS-508B","6,7","Inclusive"
"PHYS-510","","Not Related"
"PHYS-518","","Not Related"
"PHYS-530","","Not Related"
"PHYS-558A","","Not Related"
"PHYS-558B","","Not Related"
"PHYS-590","17","Inclusive"
"PHYS-593","8,17","Inclusive"
"PHYS-640","7,11,13","Focused"
"PHYS-660","","Not Related"
"PHYS-690","17","Inclusive"
"PHYS-720","12","Inclusive"
"PJMT-500","17","Inclusive"
"PJMT-505","8","Inclusive"
"PJMT-510","17","Inclusive"
"PJMT-515","17","Inclusive"
"PJMT-520","","Not Related"
"PJMT-525","9,17","Inclusive"
"PJMT-530","","Not Related"
"PJMT-535","9,17","Inclusive"
"PJMT-540","8,9","Inclusive"
"PJMT-545","17","Inclusive"
"PJMT-550","2,7,9,12,13,15,17","Focused"
"PJMT-555","17","Inclusive"
"PLUS-650","8,16","Inclusive"
"PLUS-653","1,8,9,11,17","Inclusive"
"PLUS-660","1,8,10,17","Inclusive"
"PLUS-661","8,11,16,17","Inclusive"
"PLUS-662","8,17","Inclusive"
"PLUS-663","9","Inclusive"
"PM-500","3,17","Inclusive"
"PM-501","4","Inclusive"
"PM-502","8,9,10,12,13,15","Focused"
"PM-503","4,16","Inclusive"
"PM-504","","Not Related"
"PM-508","8,11,17","Inclusive"
"PM-510","","Not Related"
"PM-511A","17","Inclusive"
"PM-511B","","Not Related"
"PM-511C","","Not Related"
"PM-512","3,5,10","Inclusive"
"PM-513","9","Inclusive"
"PM-515","17","Inclusive"
"PM-517A","3,5,8,9,10,17","Inclusive"
"PM-517B","3,9,17","Inclusive"
"PM-518A","3","Inclusive"
"PM-520","9","Inclusive"
"PM-522A","9","Inclusive"
"PM-522B","","Not Related"
"PM-523","9","Inclusive"
"PM-525","3,4,5,10,12,15","Focused"
"PM-526","1,9,16","Inclusive"
"PM-527","3,11","Inclusive"
"PM-528","9,17","Inclusive"
"PM-529","8,12,13,15","Focused"
"PM-530","3,8,12,13,15","Focused"
"PM-536","9,16,17","Inclusive"
"PM-537","3,9,17","Inclusive"
"PM-538","9,17","Inclusive"
"PM-542","1","Inclusive"
"PM-547","10","Inclusive"
"PM-559","3,11","Inclusive"
"PM-560","17","Inclusive"
"PM-562","3,9","Inclusive"
"PM-563","5,16","Inclusive"
"PM-564","4,8,9","Inclusive"
"PM-565","9,17","Inclusive"
"PM-567","1,9,11","Inclusive"
"PM-568","17","Inclusive"
"PM-569","","Not Related"
"PM-570","","Not Related"
"PM-574","","Not Related"
"PM-576","17","Inclusive"
"PM-577","8,10,16","Inclusive"
"PM-579","9","Inclusive"
"PM-580","5,9,10","Inclusive"
"PM-587","17","Inclusive"
"PM-588","3,17","Inclusive"
"PM-589","","Not Related"
"PM-590","17","Inclusive"
"PM-591","","Not Related"
"PM-597","17","Inclusive"
"PM-601","12","Inclusive"
"PM-603","17","Inclusive"
"PM-604","8,17","Inclusive"
"PM-605","17","Inclusive"
"PM-610","3,17","Inclusive"
"PM-612A","10,17","Inclusive"
"PM-612B","17","Inclusive"
"PM-615","8,9,17","Inclusive"
"PM-690B","17","Inclusive"
"PM-756","8,17","Inclusive"
"PMEP-509","8,9,17","Inclusive"
"PMEP-525","1,9","Inclusive"
"PMEP-535","","Not Related"
"PMEP-547","","Not Related"
"PMEP-551","8,17","Inclusive"
"PMEP-698","8,17","Inclusive"
"POIR-519","1,16,17","Inclusive"
"POIR-548","1,8,9,16,17","Inclusive"
"POIR-555","16,17","Inclusive"
"POIR-590","17","Inclusive"
"POIR-593","8,16,17","Inclusive"
"POIR-600","8,16","Inclusive"
"POIR-610","1,9,17","Inclusive"
"POIR-611","1,17","Inclusive"
"POIR-612","9,17","Inclusive"
"POIR-620","8","Inclusive"
"POIR-621","16,17","Inclusive"
"POIR-640","8","Inclusive"
"POIR-648","10,11,16","Inclusive"
"POIR-662","17","Inclusive"
"POIR-670","8,16","Inclusive"
"POIR-680","","Not Related"
"PORT-175","","Not Related"
"PORT-220","17","Inclusive"
"POSC-100","16","Inclusive"
"POSC-110","1,5,10,16","Inclusive"
"POSC-120","8,9,16","Inclusive"
"POSC-130","","Not Related"
"POSC-248","1,10,16,17","Inclusive"
"POSC-265","7,8,12,13,15","Focused"
"POSC-270","1,8,12,13,15","Focused"
"POSC-300","16","Inclusive"
"POSC-311","16","Inclusive"
"POSC-315","8,16","Inclusive"
"POSC-321","1,2,4,8,10,11,12,15,16","Focused"
"POSC-323","11","Inclusive"
"POSC-334","7","Inclusive"
"POSC-340","8,16,17","Inclusive"
"POSC-347","8,12,13,15","Focused"
