"goal","keyword","pattern","color","weight"
2,"herders","\b(\d*)herders(\d*)\b","#DDA63A",1
2,"herds","\b(\d*)herds(\d*)\b","#DDA63A",1
2,"hog","\b(\d*)hog(\d*)\b","#DDA63A",1
2,"hogs","\b(\d*)hogs(\d*)\b","#DDA63A",1
2,"honey","\b(\d*)honey(\d*)\b","#DDA63A",1
2,"horticulture","\b(\d*)horticulture(\d*)\b","#DDA63A",1
2,"hunger","\b(\d*)hunger(\d*)\b","#DDA63A",1
2,"hungry","\b(\d*)hungry(\d*)\b","#DDA63A",1
2,"hunter-gatherer","\b(\d*)hunter-gatherer(\d*)\b","#DDA63A",1
2,"hunting","\b(\d*)hunting(\d*)\b","#DDA63A",1
2,"indigenous","\b(\d*)indigenous(\d*)\b","#DDA63A",1
2,"integrated pest management","\b(\d*)integrated pest management(\d*)\b","#DDA63A",1
2,"ipm","\b(\d*)ipm(\d*)\b","#DDA63A",1
2,"irrigate","\b(\d*)irrigate(\d*)\b","#DDA63A",1
2,"irrigated","\b(\d*)irrigated(\d*)\b","#DDA63A",1
2,"irrigation","\b(\d*)irrigation(\d*)\b","#DDA63A",1
2,"juice","\b(\d*)juice(\d*)\b","#DDA63A",1
2,"juices","\b(\d*)juices(\d*)\b","#DDA63A",1
2,"lamb","\b(\d*)lamb(\d*)\b","#DDA63A",1
2,"lambs","\b(\d*)lambs(\d*)\b","#DDA63A",1
2,"land quality","\b(\d*)land quality(\d*)\b","#DDA63A",1
2,"landless","\b(\d*)landless(\d*)\b","#DDA63A",1
2,"landowners","\b(\d*)landowners(\d*)\b","#DDA63A",1
2,"lemon","\b(\d*)lemon(\d*)\b","#DDA63A",1
2,"lemons","\b(\d*)lemons(\d*)\b","#DDA63A",1
2,"limabean","\b(\d*)limabean(\d*)\b","#DDA63A",1
2,"lime","\b(\d*)lime(\d*)\b","#DDA63A",1
2,"limes","\b(\d*)limes(\d*)\b","#DDA63A",1
2,"livestock","\b(\d*)livestock(\d*)\b","#DDA63A",1
2,"livestocks","\b(\d*)livestocks(\d*)\b","#DDA63A",1
2,"lunch","\b(\d*)lunch(\d*)\b","#DDA63A",1
2,"maize","\b(\d*)maize(\d*)\b","#DDA63A",1
2,"malnourished","\b(\d*)malnourished(\d*)\b","#DDA63A",1
2,"malnutrition","\b(\d*)malnutrition(\d*)\b","#DDA63A",1
2,"mango","\b(\d*)mango(\d*)\b","#DDA63A",1
2,"mangoes","\b(\d*)mangoes(\d*)\b","#DDA63A",1
2,"manure","\b(\d*)manure(\d*)\b","#DDA63A",1
2,"meal","\b(\d*)meal(\d*)\b","#DDA63A",1
2,"meals","\b(\d*)meals(\d*)\b","#DDA63A",1
2,"mealtime","\b(\d*)mealtime(\d*)\b","#DDA63A",1
2,"meat","\b(\d*)meat(\d*)\b","#DDA63A",1
2,"meats","\b(\d*)meats(\d*)\b","#DDA63A",1
2,"milk","\b(\d*)milk(\d*)\b","#DDA63A",1
2,"milking","\b(\d*)milking(\d*)\b","#DDA63A",1
2,"monsanto","\b(\d*)monsanto(\d*)\b","#DDA63A",1
2,"natural resource","\b(\d*)natural resource(\d*)\b","#DDA63A",1
2,"nut","\b(\d*)nut(\d*)\b","#DDA63A",1
2,"nutrition","\b(\d*)nutrition(\d*)\b","#DDA63A",1
2,"nutritional","\b(\d*)nutritional(\d*)\b","#DDA63A",1
2,"nutritionist","\b(\d*)nutritionist(\d*)\b","#DDA63A",1
2,"nutritious","\b(\d*)nutritious(\d*)\b","#DDA63A",1
2,"nuts","\b(\d*)nuts(\d*)\b","#DDA63A",1
2,"obese","\b(\d*)obese(\d*)\b","#DDA63A",1
2,"obesity","\b(\d*)obesity(\d*)\b","#DDA63A",1
2,"oilseed","\b(\d*)oilseed(\d*)\b","#DDA63A",1
2,"oilseeds","\b(\d*)oilseeds(\d*)\b","#DDA63A",1
2,"olive oil","\b(\d*)olive oil(\d*)\b","#DDA63A",1
2,"orange","\b(\d*)orange(\d*)\b","#DDA63A",1
2,"oranges","\b(\d*)oranges(\d*)\b","#DDA63A",1
2,"orchard","\b(\d*)orchard(\d*)\b","#DDA63A",1
2,"orchards","\b(\d*)orchards(\d*)\b","#DDA63A",1
2,"organic products","\b(\d*)organic products(\d*)\b","#DDA63A",1
2,"organic systems","\b(\d*)organic systems(\d*)\b","#DDA63A",1
2,"organics","\b(\d*)organics(\d*)\b","#DDA63A",1
2,"paddy","\b(\d*)paddy(\d*)\b","#DDA63A",1
2,"pantry","\b(\d*)pantry(\d*)\b","#DDA63A",1
2,"pastoralists","\b(\d*)pastoralists(\d*)\b","#DDA63A",1
2,"pasture","\b(\d*)pasture(\d*)\b","#DDA63A",1
2,"pastures","\b(\d*)pastures(\d*)\b","#DDA63A",1
2,"peach","\b(\d*)peach(\d*)\b","#DDA63A",1
2,"peaches","\b(\d*)peaches(\d*)\b","#DDA63A",1
2,"pesticides","\b(\d*)pesticides(\d*)\b","#DDA63A",1
2,"petrochemical","\b(\d*)petrochemical(\d*)\b","#DDA63A",1
2,"petrochemicals","\b(\d*)petrochemicals(\d*)\b","#DDA63A",1
2,"pig","\b(\d*)pig(\d*)\b","#DDA63A",1
2,"pigs","\b(\d*)pigs(\d*)\b","#DDA63A",1
2,"plantation","\b(\d*)plantation(\d*)\b","#DDA63A",1
2,"planting","\b(\d*)planting(\d*)\b","#DDA63A",1
2,"plantings","\b(\d*)plantings(\d*)\b","#DDA63A",1
2,"pork","\b(\d*)pork(\d*)\b","#DDA63A",1
2,"potato","\b(\d*)potato(\d*)\b","#DDA63A",1
2,"potatoes","\b(\d*)potatoes(\d*)\b","#DDA63A",1
2,"poultry","\b(\d*)poultry(\d*)\b","#DDA63A",1
2,"poultry farms","\b(\d*)poultry farms(\d*)\b","#DDA63A",1
2,"poverty","\b(\d*)poverty(\d*)\b","#DDA63A",1
2,"produce","\b(\d*)produce(\d*)\b","#DDA63A",1
2,"quality of lands","\b(\d*)quality of lands(\d*)\b","#DDA63A",1
2,"ranch","\b(\d*)ranch(\d*)\b","#DDA63A",1
2,"rancher","\b(\d*)rancher(\d*)\b","#DDA63A",1
2,"ranchers","\b(\d*)ranchers(\d*)\b","#DDA63A",1
2,"ranches","\b(\d*)ranches(\d*)\b","#DDA63A",1
2,"ranching","\b(\d*)ranching(\d*)\b","#DDA63A",1
2,"rangeland","\b(\d*)rangeland(\d*)\b","#DDA63A",1
2,"rapeseed","\b(\d*)rapeseed(\d*)\b","#DDA63A",1
2,"raspberries","\b(\d*)raspberries(\d*)\b","#DDA63A",1
2,"raspberry","\b(\d*)raspberry(\d*)\b","#DDA63A",1
2,"replanting","\b(\d*)replanting(\d*)\b","#DDA63A",1
2,"replantings","\b(\d*)replantings(\d*)\b","#DDA63A",1
2,"rural","\b(\d*)rural(\d*)\b","#DDA63A",1
2,"seafood","\b(\d*)seafood(\d*)\b","#DDA63A",1
2,"seafoods","\b(\d*)seafoods(\d*)\b","#DDA63A",1
2,"seed","\b(\d*)seed(\d*)\b","#DDA63A",1
2,"seedling","\b(\d*)seedling(\d*)\b","#DDA63A",1
2,"seedlings","\b(\d*)seedlings(\d*)\b","#DDA63A",1
2,"seeds","\b(\d*)seeds(\d*)\b","#DDA63A",1
2,"sheep","\b(\d*)sheep(\d*)\b","#DDA63A",1
2,"silage","\b(\d*)silage(\d*)\b","#DDA63A",1
2,"slaughterhouse","\b(\d*)slaughterhouse(\d*)\b","#DDA63A",1
2,"snack","\b(\d*)snack(\d*)\b","#DDA63A",1
2,"soda","\b(\d*)soda(\d*)\b","#DDA63A",1
2,"soil","\b(\d*)soil(\d*)\b","#DDA63A",1
2,"soils","\b(\d*)soils(\d*)\b","#DDA63A",1
2,"sorghum","\b(\d*)sorghum(\d*)\b","#DDA63A",1
2,"soup","\b(\d*)soup(\d*)\b","#DDA63A",1
2,"soups","\b(\d*)soups(\d*)\b","#DDA63A",1
2,"soy","\b(\d*)soy(\d*)\b","#DDA63A",1
2,"soybean","\b(\d*)soybean(\d*)\b","#DDA63A",1
2,"soybean crop","\b(\d*)soybean crop(\d*)\b","#DDA63A",1
2,"soybeans","\b(\d*)soybeans(\d*)\b","#DDA63A",1
2,"stables","\b(\d*)stables(\d*)\b","#DDA63A",1
2,"starvation","\b(\d*)starvation(\d*)\b","#DDA63A",1
2,"starve","\b(\d*)starve(\d*)\b","#DDA63A",1
2,"starved","\b(\d*)starved(\d*)\b","#DDA63A",1
2,"strawberries","\b(\d*)strawberries(\d*)\b","#DDA63A",1
2,"strawberry","\b(\d*)strawberry(\d*)\b","#DDA63A",1
2,"stunted growth","\b(\d*)stunted growth(\d*)\b","#DDA63A",1
2,"stunting","\b(\d*)stunting(\d*)\b","#DDA63A",1
2,"sub saharan africa","\b(\d*)sub saharan africa(\d*)\b","#DDA63A",1
2,"sugar","\b(\d*)sugar(\d*)\b","#DDA63A",1
2,"sugar beet","\b(\d*)sugar beet(\d*)\b","#DDA63A",1
2,"sugar beets","\b(\d*)sugar beets(\d*)\b","#DDA63A",1
2,"sugar mills","\b(\d*)sugar mills(\d*)\b","#DDA63A",1
2,"sugarcane","\b(\d*)sugarcane(\d*)\b","#DDA63A",1
2,"sunflower","\b(\d*)sunflower(\d*)\b","#DDA63A",1
2,"supermarkets","\b(\d*)supermarkets(\d*)\b","#DDA63A",1
2,"sweet corn","\b(\d*)sweet corn(\d*)\b","#DDA63A",1
2,"swine","\b(\d*)swine(\d*)\b","#DDA63A",1
2,"syngenta","\b(\d*)syngenta(\d*)\b","#DDA63A",1
2,"tek","\b(\d*)tek(\d*)\b","#DDA63A",1
2,"tillage","\b(\d*)tillage(\d*)\b","#DDA63A",1
2,"tilling","\b(\d*)tilling(\d*)\b","#DDA63A",1
2,"tomato","\b(\d*)tomato(\d*)\b","#DDA63A",1
2,"tomatoes","\b(\d*)tomatoes(\d*)\b","#DDA63A",1
2,"topsoil","\b(\d*)topsoil(\d*)\b","#DDA63A",1
2,"tractor","\b(\d*)tractor(\d*)\b","#DDA63A",1
2,"traditional ecological knowledge","\b(\d*)traditional ecological knowledge(\d*)\b","#DDA63A",1
2,"traditional knowledge","\b(\d*)traditional knowledge(\d*)\b","#DDA63A",1
2,"underdevelopment","\b(\d*)underdevelopment(\d*)\b","#DDA63A",1
2,"undernourished","\b(\d*)undernourished(\d*)\b","#DDA63A",1
2,"usda","\b(\d*)usda(\d*)\b","#DDA63A",1
2,"vegetable","\b(\d*)vegetable(\d*)\b","#DDA63A",1
2,"vegetable oil","\b(\d*)vegetable oil(\d*)\b","#DDA63A",1
2,"vegetable oils","\b(\d*)vegetable oils(\d*)\b","#DDA63A",1
2,"vegetables","\b(\d*)vegetables(\d*)\b","#DDA63A",1
2,"veterinary","\b(\d*)veterinary(\d*)\b","#DDA63A",1
2,"vineyard","\b(\d*)vineyard(\d*)\b","#DDA63A",1
2,"vineyards","\b(\d*)vineyards(\d*)\b","#DDA63A",1
2,"walnut","\b(\d*)walnut(\d*)\b","#DDA63A",1
2,"walnuts","\b(\d*)walnuts(\d*)\b","#DDA63A",1
2,"wheat","\b(\d*)wheat(\d*)\b","#DDA63A",1
2,"wheat crop","\b(\d*)wheat crop(\d*)\b","#DDA63A",1
2,"wine","\b(\d*)wine(\d*)\b","#DDA63A",1
2,"winery","\b(\d*)winery(\d*)\b","#DDA63A",1
3,"aids","\b(\d*)aids(\d*)\b","#4C9F38",1
3,"allergies","\b(\d*)allergies(\d*)\b","#4C9F38",1
3,"allergy","\b(\d*)allergy(\d*)\b","#4C9F38",1
3,"alopecia","\b(\d*)alopecia(\d*)\b","#4C9F38",1
3,"als","\b(\d*)als(\d*)\b","#4C9F38",1
3,"alzheimer","\b(\d*)alzheimer(\d*)\b","#4C9F38",1
3,"alzheimer's","\b(\d*)alzheimer's(\d*)\b","#4C9F38",1
3,"amputation","\b(\d*)amputation(\d*)\b","#4C9F38",1
3,"anemia","\b(\d*)anemia(\d*)\b","#4C9F38",1
3,"angina","\b(\d*)angina(\d*)\b","#4C9F38",1
3,"anorexia","\b(\d*)anorexia(\d*)\b","#4C9F38",1
3,"antibiotic resistance","\b(\d*)antibiotic resistance(\d*)\b","#4C9F38",1
3,"anxiety","\b(\d*)anxiety(\d*)\b","#4C9F38",1
3,"apnea","\b(\d*)apnea(\d*)\b","#4C9F38",1
3,"arrhythmia","\b(\d*)arrhythmia(\d*)\b","#4C9F38",1
3,"arthritis","\b(\d*)arthritis(\d*)\b","#4C9F38",1
3,"asthma","\b(\d*)asthma(\d*)\b","#4C9F38",1
3,"atherosclerosis","\b(\d*)atherosclerosis(\d*)\b","#4C9F38",1
3,"atrial fibrillation","\b(\d*)atrial fibrillation(\d*)\b","#4C9F38",1
3,"autism","\b(\d*)autism(\d*)\b","#4C9F38",1
3,"autoimmune","\b(\d*)autoimmune(\d*)\b","#4C9F38",1
3,"bacterial infection","\b(\d*)bacterial infection(\d*)\b","#4C9F38",1
3,"bacterial infections","\b(\d*)bacterial infections(\d*)\b","#4C9F38",1
3,"bacterial meningitis","\b(\d*)bacterial meningitis(\d*)\b","#4C9F38",1
3,"binge eating","\b(\d*)binge eating(\d*)\b","#4C9F38",1
3,"bipolar","\b(\d*)bipolar(\d*)\b","#4C9F38",1
3,"blind","\b(\d*)blind(\d*)\b","#4C9F38",1
3,"blood clots","\b(\d*)blood clots(\d*)\b","#4C9F38",1
3,"bmi","\b(\d*)bmi(\d*)\b","#4C9F38",1
3,"body mass index","\b(\d*)body mass index(\d*)\b","#4C9F38",1
3,"bone marrow transplant","\b(\d*)bone marrow transplant(\d*)\b","#4C9F38",1
3,"c. difficile","\b(\d*)c. difficile(\d*)\b","#4C9F38",1
3,"cancer","\b(\d*)cancer(\d*)\b","#4C9F38",1
3,"cancers","\b(\d*)cancers(\d*)\b","#4C9F38",1
3,"carcinogen","\b(\d*)carcinogen(\d*)\b","#4C9F38",1
3,"carcinogenic","\b(\d*)carcinogenic(\d*)\b","#4C9F38",1
3,"carcinogens","\b(\d*)carcinogens(\d*)\b","#4C9F38",1
3,"cardiac","\b(\d*)cardiac(\d*)\b","#4C9F38",1
3,"cardiology","\b(\d*)cardiology(\d*)\b","#4C9F38",1
3,"cardiovascular","\b(\d*)cardiovascular(\d*)\b","#4C9F38",1
3,"cavity","\b(\d*)cavity(\d*)\b","#4C9F38",1
3,"chemotherapy","\b(\d*)chemotherapy(\d*)\b","#4C9F38",1
3,"chicken pox","\b(\d*)chicken pox(\d*)\b","#4C9F38",1
3,"chickenpox","\b(\d*)chickenpox(\d*)\b","#4C9F38",1
3,"children mortality","\b(\d*)children mortality(\d*)\b","#4C9F38",1
3,"chlamydia","\b(\d*)chlamydia(\d*)\b","#4C9F38",1
3,"cholera","\b(\d*)cholera(\d*)\b","#4C9F38",1
3,"cholesterol","\b(\d*)cholesterol(\d*)\b","#4C9F38",1
3,"chronic diseases","\b(\d*)chronic diseases(\d*)\b","#4C9F38",1
3,"chronic kidney","\b(\d*)chronic kidney(\d*)\b","#4C9F38",1
3,"cirrhosis","\b(\d*)cirrhosis(\d*)\b","#4C9F38",1
3,"cisplatin","\b(\d*)cisplatin(\d*)\b","#4C9F38",1
3,"clinic","\b(\d*)clinic(\d*)\b","#4C9F38",1
3,"clinical","\b(\d*)clinical(\d*)\b","#4C9F38",1
3,"cognitive decline","\b(\d*)cognitive decline(\d*)\b","#4C9F38",1
3,"cognitive impairment","\b(\d*)cognitive impairment(\d*)\b","#4C9F38",1
3,"congenital heart","\b(\d*)congenital heart(\d*)\b","#4C9F38",1
3,"congestion","\b(\d*)congestion(\d*)\b","#4C9F38",1
3,"congestive heart failure","\b(\d*)congestive heart failure(\d*)\b","#4C9F38",1
3,"contagious","\b(\d*)contagious(\d*)\b","#4C9F38",1
3,"copd","\b(\d*)copd(\d*)\b","#4C9F38",1
3,"coronary artery disease","\b(\d*)coronary artery disease(\d*)\b","#4C9F38",1
3,"coronary heart","\b(\d*)coronary heart(\d*)\b","#4C9F38",1
3,"cough","\b(\d*)cough(\d*)\b","#4C9F38",1
3,"covid","\b(\d*)covid(\d*)\b","#4C9F38",1
3,"covid-19","\b(\d*)covid-19(\d*)\b","#4C9F38",1
3,"covid19","\b(\d*)covid19(\d*)\b","#4C9F38",1
3,"crohn disease","\b(\d*)crohn disease(\d*)\b","#4C9F38",1
3,"cvd","\b(\d*)cvd(\d*)\b","#4C9F38",1
3,"cystic acne","\b(\d*)cystic acne(\d*)\b","#4C9F38",1
3,"cystic fibrosis","\b(\d*)cystic fibrosis(\d*)\b","#4C9F38",1
3,"deep vein thrombosis","\b(\d*)deep vein thrombosis(\d*)\b","#4C9F38",1
3,"dementia","\b(\d*)dementia(\d*)\b","#4C9F38",1
3,"dengue","\b(\d*)dengue(\d*)\b","#4C9F38",1
3,"dental","\b(\d*)dental(\d*)\b","#4C9F38",1
3,"dentist","\b(\d*)dentist(\d*)\b","#4C9F38",1
3,"dentistry","\b(\d*)dentistry(\d*)\b","#4C9F38",1
3,"depression","\b(\d*)depression(\d*)\b","#4C9F38",1
3,"dermal melanocytosis","\b(\d*)dermal melanocytosis(\d*)\b","#4C9F38",1
3,"diabetes","\b(\d*)diabetes(\d*)\b","#4C9F38",1
3,"diabetic","\b(\d*)diabetic(\d*)\b","#4C9F38",1
3,"diabetics","\b(\d*)diabetics(\d*)\b","#4C9F38",1
3,"diagnosis","\b(\d*)diagnosis(\d*)\b","#4C9F38",1
3,"diarrhea","\b(\d*)diarrhea(\d*)\b","#4C9F38",1
3,"diphtheria","\b(\d*)diphtheria(\d*)\b","#4C9F38",1
3,"disease","\b(\d*)disease(\d*)\b","#4C9F38",1
3,"diseases","\b(\d*)diseases(\d*)\b","#4C9F38",1
3,"doctor","\b(\d*)doctor(\d*)\b","#4C9F38",1
3,"doula","\b(\d*)doula(\d*)\b","#4C9F38",1
3,"drug","\b(\d*)drug(\d*)\b","#4C9F38",1
3,"drugged","\b(\d*)drugged(\d*)\b","#4C9F38",1
3,"drugs","\b(\d*)drugs(\d*)\b","#4C9F38",1
3,"e.coli","\b(\d*)e.coli(\d*)\b","#4C9F38",1
3,"ear","\b(\d*)ear(\d*)\b","#4C9F38",1
3,"ears","\b(\d*)ears(\d*)\b","#4C9F38",1
3,"eating disorders","\b(\d*)eating disorders(\d*)\b","#4C9F38",1
3,"ebola","\b(\d*)ebola(\d*)\b","#4C9F38",1
3,"eczema","\b(\d*)eczema(\d*)\b","#4C9F38",1
3,"emphysema","\b(\d*)emphysema(\d*)\b","#4C9F38",1
3,"encephalitis","\b(\d*)encephalitis(\d*)\b","#4C9F38",1
3,"endometriosis","\b(\d*)endometriosis(\d*)\b","#4C9F38",1
3,"environmental studies","\b(\d*)environmental studies(\d*)\b","#4C9F38",1
3,"epidemic","\b(\d*)epidemic(\d*)\b","#4C9F38",1
3,"epidemics","\b(\d*)epidemics(\d*)\b","#4C9F38",1
3,"epidemiology","\b(\d*)epidemiology(\d*)\b","#4C9F38",1
3,"epilepsy","\b(\d*)epilepsy(\d*)\b","#4C9F38",1
3,"eye","\b(\d*)eye(\d*)\b","#4C9F38",1
3,"eyes","\b(\d*)eyes(\d*)\b","#4C9F38",1
3,"fat","\b(\d*)fat(\d*)\b","#4C9F38",1
3,"fever","\b(\d*)fever(\d*)\b","#4C9F38",1
3,"fibrosis","\b(\d*)fibrosis(\d*)\b","#4C9F38",1
3,"fitness","\b(\d*)fitness(\d*)\b","#4C9F38",1
3,"flu","\b(\d*)flu(\d*)\b","#4C9F38",1
3,"gastric bypass","\b(\d*)gastric bypass(\d*)\b","#4C9F38",1
3,"gastroenteritis","\b(\d*)gastroenteritis(\d*)\b","#4C9F38",1
3,"glaucoma","\b(\d*)glaucoma(\d*)\b","#4C9F38",1
3,"gonorrhea","\b(\d*)gonorrhea(\d*)\b","#4C9F38",1
3,"gout","\b(\d*)gout(\d*)\b","#4C9F38",1
3,"h#n# pandemic","\b(\d*)h#n# pandemic(\d*)\b","#4C9F38",1
3,"h#n# strain","\b(\d*)h#n# strain(\d*)\b","#4C9F38",1
3,"health access","\b(\d*)health access(\d*)\b","#4C9F38",1
3,"health care","\b(\d*)health care(\d*)\b","#4C9F38",1
3,"health insurance","\b(\d*)health insurance(\d*)\b","#4C9F38",1
3,"healthcare","\b(\d*)healthcare(\d*)\b","#4C9F38",1
3,"healthy body","\b(\d*)healthy body(\d*)\b","#4C9F38",1
3,"healthy diet","\b(\d*)healthy diet(\d*)\b","#4C9F38",1
3,"healthy lifestyle","\b(\d*)healthy lifestyle(\d*)\b","#4C9F38",1
3,"healthy living","\b(\d*)healthy living(\d*)\b","#4C9F38",1
3,"healthy mind","\b(\d*)healthy mind(\d*)\b","#4C9F38",1
3,"hearing aid","\b(\d*)hearing aid(\d*)\b","#4C9F38",1
3,"heart association","\b(\d*)heart association(\d*)\b","#4C9F38",1
3,"heart attack","\b(\d*)heart attack(\d*)\b","#4C9F38",1
3,"heart disease","\b(\d*)heart disease(\d*)\b","#4C9F38",1
3,"hematology","\b(\d*)hematology(\d*)\b","#4C9F38",1
3,"hepatitis","\b(\d*)hepatitis(\d*)\b","#4C9F38",1
3,"hereditary","\b(\d*)hereditary(\d*)\b","#4C9F38",1
3,"hiv","\b(\d*)hiv(\d*)\b","#4C9F38",1
3,"hospice","\b(\d*)hospice(\d*)\b","#4C9F38",1
3,"hospital","\b(\d*)hospital(\d*)\b","#4C9F38",1
3,"hospitals","\b(\d*)hospitals(\d*)\b","#4C9F38",1
3,"hpv","\b(\d*)hpv(\d*)\b","#4C9F38",1
3,"hsa","\b(\d*)hsa(\d*)\b","#4C9F38",1
3,"hsas","\b(\d*)hsas(\d*)\b","#4C9F38",1
3,"human health","\b(\d*)human health(\d*)\b","#4C9F38",1
3,"hypertension","\b(\d*)hypertension(\d*)\b","#4C9F38",1
3,"ibs","\b(\d*)ibs(\d*)\b","#4C9F38",1
3,"illness","\b(\d*)illness(\d*)\b","#4C9F38",1
3,"illnesses","\b(\d*)illnesses(\d*)\b","#4C9F38",1
3,"immunization","\b(\d*)immunization(\d*)\b","#4C9F38",1
3,"immunizations","\b(\d*)immunizations(\d*)\b","#4C9F38",1
3,"improvements in safety","\b(\d*)improvements in safety(\d*)\b","#4C9F38",1
3,"inequities in global health","\b(\d*)inequities in global health(\d*)\b","#4C9F38",1
3,"infection","\b(\d*)infection(\d*)\b","#4C9F38",1
3,"infections","\b(\d*)infections(\d*)\b","#4C9F38",1
3,"influenza","\b(\d*)influenza(\d*)\b","#4C9F38",1
3,"insulin","\b(\d*)insulin(\d*)\b","#4C9F38",1
3,"iodine","\b(\d*)iodine(\d*)\b","#4C9F38",1
3,"ischemic stroke","\b(\d*)ischemic stroke(\d*)\b","#4C9F38",1
3,"kidney","\b(\d*)kidney(\d*)\b","#4C9F38",1
3,"kidney disease","\b(\d*)kidney disease(\d*)\b","#4C9F38",1
3,"kidney failure","\b(\d*)kidney failure(\d*)\b","#4C9F38",1
3,"latrines","\b(\d*)latrines(\d*)\b","#4C9F38",1
3,"lead poisoning","\b(\d*)lead poisoning(\d*)\b","#4C9F38",1
3,"leprosy","\b(\d*)leprosy(\d*)\b","#4C9F38",1
3,"leukemia","\b(\d*)leukemia(\d*)\b","#4C9F38",1
3,"life expectancy","\b(\d*)life expectancy(\d*)\b","#4C9F38",1
3,"liver","\b(\d*)liver(\d*)\b","#4C9F38",1
3,"loneliness","\b(\d*)loneliness(\d*)\b","#4C9F38",1
3,"lung","\b(\d*)lung(\d*)\b","#4C9F38",1
3,"lupus","\b(\d*)lupus(\d*)\b","#4C9F38",1
3,"lymph nodes","\b(\d*)lymph nodes(\d*)\b","#4C9F38",1
3,"lymphoma","\b(\d*)lymphoma(\d*)\b","#4C9F38",1
3,"macular degeneration","\b(\d*)macular degeneration(\d*)\b","#4C9F38",1
3,"malaria","\b(\d*)malaria(\d*)\b","#4C9F38",1
3,"malignancies","\b(\d*)malignancies(\d*)\b","#4C9F38",1
3,"malignancy","\b(\d*)malignancy(\d*)\b","#4C9F38",1
3,"malignant","\b(\d*)malignant(\d*)\b","#4C9F38",1
3,"mammogram","\b(\d*)mammogram(\d*)\b","#4C9F38",1
3,"mammograms","\b(\d*)mammograms(\d*)\b","#4C9F38",1
3,"measles","\b(\d*)measles(\d*)\b","#4C9F38",1
3,"medical","\b(\d*)medical(\d*)\b","#4C9F38",1
3,"medicinal","\b(\d*)medicinal(\d*)\b","#4C9F38",1
3,"medicine","\b(\d*)medicine(\d*)\b","#4C9F38",1
3,"meditate","\b(\d*)meditate(\d*)\b","#4C9F38",1
3,"meditation","\b(\d*)meditation(\d*)\b","#4C9F38",1
3,"melanoma","\b(\d*)melanoma(\d*)\b","#4C9F38",1
3,"meningitis","\b(\d*)meningitis(\d*)\b","#4C9F38",1
3,"menopause","\b(\d*)menopause(\d*)\b","#4C9F38",1
3,"mental health","\b(\d*)mental health(\d*)\b","#4C9F38",1
3,"mesothelioma","\b(\d*)mesothelioma(\d*)\b","#4C9F38",1
3,"metabolic disorder","\b(\d*)metabolic disorder(\d*)\b","#4C9F38",1
3,"metabolic syndrome","\b(\d*)metabolic syndrome(\d*)\b","#4C9F38",1
3,"metastasis","\b(\d*)metastasis(\d*)\b","#4C9F38",1
3,"metastatic","\b(\d*)metastatic(\d*)\b","#4C9F38",1
3,"midwife","\b(\d*)midwife(\d*)\b","#4C9F38",1
3,"mind body","\b(\d*)mind body(\d*)\b","#4C9F38",1
3,"mindfulness","\b(\d*)mindfulness(\d*)\b","#4C9F38",1
3,"mononucleosis","\b(\d*)mononucleosis(\d*)\b","#4C9F38",1
3,"mortality rate","\b(\d*)mortality rate(\d*)\b","#4C9F38",1
3,"mouth","\b(\d*)mouth(\d*)\b","#4C9F38",1
3,"mrsa","\b(\d*)mrsa(\d*)\b","#4C9F38",1
3,"multiple sclerosis","\b(\d*)multiple sclerosis(\d*)\b","#4C9F38",1
3,"mumps","\b(\d*)mumps(\d*)\b","#4C9F38",1
3,"muscular dystrophy","\b(\d*)muscular dystrophy(\d*)\b","#4C9F38",1
3,"myeloma","\b(\d*)myeloma(\d*)\b","#4C9F38",1
3,"myocardial infarction","\b(\d*)myocardial infarction(\d*)\b","#4C9F38",1
3,"neuroblastoma","\b(\d*)neuroblastoma(\d*)\b","#4C9F38",1
3,"neurodevelopment","\b(\d*)neurodevelopment(\d*)\b","#4C9F38",1
3,"neurosurgeon","\b(\d*)neurosurgeon(\d*)\b","#4C9F38",1
3,"norovirus","\b(\d*)norovirus(\d*)\b","#4C9F38",1
3,"nurse","\b(\d*)nurse(\d*)\b","#4C9F38",1
3,"nurses","\b(\d*)nurses(\d*)\b","#4C9F38",1
3,"nursing","\b(\d*)nursing(\d*)\b","#4C9F38",1
3,"nutrition","\b(\d*)nutrition(\d*)\b","#4C9F38",1
3,"obese","\b(\d*)obese(\d*)\b","#4C9F38",1
3,"obesity","\b(\d*)obesity(\d*)\b","#4C9F38",1
3,"oncology","\b(\d*)oncology(\d*)\b","#4C9F38",1
3,"opioid","\b(\d*)opioid(\d*)\b","#4C9F38",1
3,"organ transplant","\b(\d*)organ transplant(\d*)\b","#4C9F38",1
3,"orthodontics","\b(\d*)orthodontics(\d*)\b","#4C9F38",1
3,"orthopedic","\b(\d*)orthopedic(\d*)\b","#4C9F38",1
3,"orthosurgeon","\b(\d*)orthosurgeon(\d*)\b","#4C9F38",1
3,"osteoporosis","\b(\d*)osteoporosis(\d*)\b","#4C9F38",1
3,"ovarian","\b(\d*)ovarian(\d*)\b","#4C9F38",1
3,"overeating","\b(\d*)overeating(\d*)\b","#4C9F38",1
3,"pancreatic","\b(\d*)pancreatic(\d*)\b","#4C9F38",1
3,"pancreatitis","\b(\d*)pancreatitis(\d*)\b","#4C9F38",1
3,"pandemic","\b(\d*)pandemic(\d*)\b","#4C9F38",1
