SECTION,SCHOOL,COURSE_CODE.,SESSION,MIN_UNITS,MAX_UNITS,COURSE_TITLE.................,...............................................................................................................................................................................................................................................................................,MODE,Link    PUBLISH?,START_TIME,END_TIME,DAYS..,TOTAL_ENR,MODALITY    ASSIGNED_ROOM,TOTAL_ENR,DEPT.OWNER.NAME....................................................................................,CAMPUS,SEATS,Beg Date..,End Date..,DEPARTMENT........................................,.........................
21834,ANSC,CMGT-597A,1,2,2,Communication Research Practi,cum,C,Y,TBA,TBA,,1,OFFICE,1,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication Management,
21833,ANSC,CMGT-597A,1,2,2,Communication Research Practi,cum,C,Y,TBA,TBA,,3,OFFICE,3,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication Management,
21837,ANSC,CMGT-597A,169,2,2,Communication Research Practi,cum,C,Y,TBA,TBA,,6,A           ONLINE,6,Annenberg School for Communication and Journalism,OFC,20,1/8/2020,4/21/2020,Communication Management,
21839,ANSC,CMGT-597B,1,2,2,Communication Research Practi,cum,C,Y,18:30,20:10,W,4,ASC228,4,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication Management,
21838,ANSC,CMGT-597B,1,2,2,Communication Research Practi,cum,C,Y,14:00,15:40,W,9,ASC G34,9,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication Management,
21842,ANSC,CMGT-597B,169,2,2,Communication Research Practi,cum,C,Y,TBA,TBA,,6,A           ONLINE,6,Annenberg School for Communication and Journalism,OFC,20,1/8/2020,4/21/2020,Communication Management,
21840,ANSC,CMGT-597B,1,2,2,Communication Research Practi,cum,C,Y,14:00,15:40,W,3,ASC G34,3,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication Management,
21841,ANSC,CMGT-597B,1,2,2,Communication Research Practi,cum,C,Y,18:30,20:10,W,7,ASC228,7,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication Management,
21844,ANSC,CMGT-599,1,4,4,Special Topics,,C,Y,18:30,21:20,M,22,ANN L115,22,Annenberg School for Communication and Journalism,UPC,27,1/13/2020,5/1/2020,Communication Management,
21843,ANSC,CMGT-599,1,4,4,Special Topics,,C,Y,18:30,21:20,W,19,ANN L101,19,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication Management,
20327,ANSC,COMM-200,1,4,4,Communication and Social Scie,nce,C,A       Y,12:30,13:50,TH,143,ANN L105A,143,Annenberg School for Communication and Journalism,UPC,148,1/13/2020,5/1/2020,Communication,
20329,ANSC,COMM-200,1,0,0,Communication and Social Scie,nce,D,A       Y,10:00,10:50,W,25,ANN406,25,Annenberg School for Communication and Journalism,UPC,26,1/13/2020,5/1/2020,Communication,
20328,ANSC,COMM-200,1,0,0,Communication and Social Scie,nce,D,A       Y,9:00,9:50,W,27,ANN406,27,Annenberg School for Communication and Journalism,UPC,27,1/13/2020,5/1/2020,Communication,
20330,ANSC,COMM-200,1,0,0,Communication and Social Scie,nce,D,A       Y,10:00,10:50,W,24,ANN209,24,Annenberg School for Communication and Journalism,UPC,24,1/13/2020,5/1/2020,Communication,
20332,ANSC,COMM-200,1,0,0,Communication and Social Scie,nce,D,A       Y,10:00,10:50,H,23,ANN L116,23,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20331,ANSC,COMM-200,1,0,0,Communication and Social Scie,nce,D,A       Y,11:00,11:50,W,23,ANN209,23,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20333,ANSC,COMM-200,1,0,0,Communication and Social Scie,nce,D,A       Y,11:00,11:50,H,21,ANN L116,21,Annenberg School for Communication and Journalism,UPC,26,1/13/2020,5/1/2020,Communication,
20377,ANSC,COMM-204,1,4,4,Public Speaking,,C,Y,14:00,15:20,MW,19,ANN211,19,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20375,ANSC,COMM-204,1,4,4,Public Speaking,,C,Y,15:30,16:50,MW,20,ANN211,20,Annenberg School for Communication and Journalism,UPC,20,1/13/2020,5/1/2020,Communication,
20379,ANSC,COMM-204,1,4,4,Public Speaking,,C,Y,11:00,12:20,TH,17,ANN406,17,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20378,ANSC,COMM-204,1,4,4,Public Speaking,,C,Y,10:00,11:50,MW,18,ANN405,18,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20376,ANSC,COMM-204,1,4,4,Public Speaking,,C,Y,14:00,15:20,TH,16,ANN309,16,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20381,ANSC,COMM-204,1,4,4,Public Speaking,,C,Y,12:30,13:50,TH,18,ANN406,18,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20383,ANSC,COMM-204,1,4,4,Public Speaking,,C,Y,9:30,10:50,TH,19,ANN309,19,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20382,ANSC,COMM-204,1,4,4,Public Speaking,,C,Y,10:00,11:50,MW,16,ANN309,16,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20380,ANSC,COMM-204,1,4,4,Public Speaking,,C,Y,15:30,16:50,TH,18,ANN309,18,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20385,ANSC,COMM-205,1,2,2,Communication Practicum,,C,Y,17:00,18:20,H,15,ANN309,15,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20387,ANSC,COMM-205,714,1,1,Communication Practicum,,C,Y,TBA,TBA,,1,OFFICE,1,Annenberg School for Communication and Journalism,UPC,25,4/6/2020,5/1/2020,Communication,
20388,ANSC,COMM-206,1,4,4,Communication and Culture,,C,B       Y,12:00,13:50,MW,88,ASC204,88,Annenberg School for Communication and Journalism,UPC,88,1/13/2020,5/1/2020,Communication,
20389,ANSC,COMM-206,1,0,0,Communication and Culture,,D,B       Y,9:00,9:50,T,19,ANN L116,19,Annenberg School for Communication and Journalism,UPC,21,1/13/2020,5/1/2020,Communication,
20391,ANSC,COMM-206,1,0,0,Communication and Culture,,D,B       Y,10:00,10:50,W,23,ASC228,23,Annenberg School for Communication and Journalism,UPC,24,1/13/2020,5/1/2020,Communication,
20390,ANSC,COMM-206,1,0,0,Communication and Culture,,D,B       Y,10:00,10:50,T,24,ANN406,24,Annenberg School for Communication and Journalism,UPC,24,1/13/2020,5/1/2020,Communication,
20392,ANSC,COMM-206,1,0,0,Communication and Culture,,D,B       Y,11:00,11:50,W,22,ASC228,22,Annenberg School for Communication and Journalism,UPC,24,1/13/2020,5/1/2020,Communication,
20402,ANSC,COMM-209,1,4,4,Communication and Media Econo,mics,C,E       Y,15:30,16:50,MW,45,ASC204,45,Annenberg School for Communication and Journalism,UPC,50,1/13/2020,5/1/2020,Communication,
20404,ANSC,COMM-209,1,0,0,Communication and Media Econo,mics,D,E       Y,10:00,10:50,T,22,ANN L101,22,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20406,ANSC,COMM-209,1,0,0,Communication and Media Econo,mics,D,E       Y,10:00,10:50,W,23,ANN210,23,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20457,ANSC,COMM-300,1,4,4,"Entertainment, Communication",and Society,C,Y,9:30,10:50,TH,49,ASC204,49,Annenberg School for Communication and Journalism,UPC,50,1/13/2020,5/1/2020,Communication,
20458,ANSC,COMM-301,1,4,4,Empirical Research in Communi,cation,CL,Y,12:00,13:50,MW,100,ANN L105A,100,Annenberg School for Communication and Journalism,UPC,101,1/13/2020,5/1/2020,Communication,
20465,ANSC,COMM-302,1,4,4,Persuasion,,C,Y,14:00,15:20,MW,90,ASC204,90,Annenberg School for Communication and Journalism,UPC,90,1/13/2020,5/1/2020,Communication,
20475,ANSC,COMM-304,1,4,4,Interpersonal Communication,,C,Y,10:00,11:50,MW,25,ANN L116,25,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20477,ANSC,COMM-305,1,4,4,Understanding Social Science,Research,C,Y,14:00,15:20,MW,63,ANN L101,63,Annenberg School for Communication and Journalism,UPC,64,1/13/2020,5/1/2020,Communication,
20480,ANSC,COMM-306,1,4,4,"Innovation, Entertainment, an",d the Arts,C,Y,11:00,12:20,TH,28,ASC231,28,Annenberg School for Communication and Journalism,UPC,28,1/13/2020,5/1/2020,Communication,
20494,ANSC,COMM-309,1,4,4,Communication and Technology,,CD,Y,14:00,15:20,MW,112,ANN L105A,112,Annenberg School for Communication and Journalism,UPC,114,1/13/2020,5/1/2020,Communication,
20495,ANSC,COMM-310,1,4,4,Media and Society,,C,Y,18:30,21:20,T,97,ANN L105A,97,Annenberg School for Communication and Journalism,UPC,101,1/13/2020,5/1/2020,Communication,
20497,ANSC,COMM-311,1,4,4,Rhetoric and the Public Spher,e,CD,Y,15:30,16:50,TH,63,ANN L105A,63,Annenberg School for Communication and Journalism,UPC,75,1/13/2020,5/1/2020,Communication,
20498,ANSC,COMM-312,1,4,4,The Business and Culture of C,elebrity,C,Y,15:30,18:20,T,29,ANN L101,29,Annenberg School for Communication and Journalism,UPC,29,1/13/2020,5/1/2020,Communication,
20499,ANSC,COMM-313,1,4,4,Communication and Mass Media,,CD,Y,15:30,16:50,MW,67,ANN L105A,67,Annenberg School for Communication and Journalism,UPC,75,1/13/2020,5/1/2020,Communication,
20505,ANSC,COMM-320,1,4,4,Small Group and Team Communic,ation,C,Y,12:00,13:50,MW,25,ASC228,25,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20507,ANSC,COMM-321,1,4,4,Communication and Social Medi,a,C,Y,12:30,13:50,TH,38,ANN L101,38,Annenberg School for Communication and Journalism,UPC,39,1/13/2020,5/1/2020,Communication,
20516,ANSC,COMM-322,1,4,4,Argumentation and Advocacy,,C,Y,12:30,13:50,TH,16,ANN305,16,Annenberg School for Communication and Journalism,UPC,18,1/13/2020,5/1/2020,Communication,
20512,ANSC,COMM-322,1,4,4,Argumentation and Advocacy,,C,Y,12:00,13:50,MW,18,ANN305,18,Annenberg School for Communication and Journalism,UPC,18,1/13/2020,5/1/2020,Communication,
20514,ANSC,COMM-322,1,4,4,Argumentation and Advocacy,,C,Y,9:30,10:50,TH,17,ANN305,17,Annenberg School for Communication and Journalism,UPC,18,1/13/2020,5/1/2020,Communication,
20518,ANSC,COMM-322,1,4,4,Argumentation and Advocacy,,C,Y,12:00,13:50,MW,3,ASC328,3,Annenberg School for Communication and Journalism,UPC,18,1/13/2020,5/1/2020,Communication,
20513,ANSC,COMM-322,1,4,4,Argumentation and Advocacy,,C,Y,14:00,15:20,MW,18,ANN305,18,Annenberg School for Communication and Journalism,UPC,18,1/13/2020,5/1/2020,Communication,
20517,ANSC,COMM-322,1,4,4,Argumentation and Advocacy,,C,Y,12:00,13:50,MW,10,ANN210,10,Annenberg School for Communication and Journalism,UPC,18,1/13/2020,5/1/2020,Communication,
20511,ANSC,COMM-322,1,4,4,Argumentation and Advocacy,,C,Y,10:00,11:50,MW,19,ANN305,19,Annenberg School for Communication and Journalism,UPC,18,1/13/2020,5/1/2020,Communication,
20515,ANSC,COMM-322,1,4,4,Argumentation and Advocacy,,C,Y,11:00,12:20,TH,18,ANN305,18,Annenberg School for Communication and Journalism,UPC,18,1/13/2020,5/1/2020,Communication,
20520,ANSC,COMM-324,1,4,4,Intercultural Communication,,C,Y,12:30,13:50,TH,40,ASC204,40,Annenberg School for Communication and Journalism,UPC,75,1/13/2020,5/1/2020,Communication,
20537,ANSC,COMM-336,1,4,4,Communicating About Sex,,C,Y,9:30,10:50,TH,26,ASC231,26,Annenberg School for Communication and Journalism,UPC,26,1/13/2020,5/1/2020,Communication,
20546,ANSC,COMM-345,1,4,4,Social and Economic Implicati,ons of Communication Technologies,C,Y,14:00,15:20,TH,23,ANN209,23,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20551,ANSC,COMM-350,1,4,4,"Video Games: Content, Industr","y, and Policy",C,Y,14:00,15:20,MW,25,ANN406,25,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20556,ANSC,COMM-355,1,4,4,Advertising and Communication,,C,Y,10:00,11:50,MW,24,ANN L101,24,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20564,ANSC,COMM-363,1,4,4,Media Consumption,,C,Y,12:00,13:50,MW,23,ASC231,23,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20988,ANSC,COMM-364,914,4,4,Comparative Media: United Sta,tes and the United Kingdom,C,Y,TBA,TBA,,28,OFFICE,28,Annenberg School for Communication and Journalism,UPC,40,1/13/2020,5/6/2020,Communication,
20989,ANSC,COMM-365,914,4,4,The Rhetoric of London,,C,Y,TBA,TBA,,45,OFFICE,45,Annenberg School for Communication and Journalism,UPC,60,1/13/2020,5/6/2020,Communication,
20568,ANSC,COMM-367,1,2,2,Community Engagement and Serv,ice Learning,C,Y,10:00,11:40,W,10,OFFICE,10,Annenberg School for Communication and Journalism,UPC,10,1/13/2020,5/1/2020,Communication,
20576,ANSC,COMM-375,1,4,4,Business and Professional Com,munication,C,Y,11:00,12:20,TH,19,ANN309,19,Annenberg School for Communication and Journalism,UPC,18,1/13/2020,5/1/2020,Communication,
20578,ANSC,COMM-375,1,4,4,Business and Professional Com,munication,C,Y,15:30,16:50,MW,18,ANN409ABC,18,Annenberg School for Communication and Journalism,UPC,18,1/13/2020,5/1/2020,Communication,
20577,ANSC,COMM-375,1,4,4,Business and Professional Com,munication,C,Y,12:30,13:50,TH,8,ASC328,8,Annenberg School for Communication and Journalism,UPC,18,1/13/2020,5/1/2020,Communication,
20583,ANSC,COMM-380,1,2,2,Forensics Laboratory,,C,Y,19:00,21:00,TH,6,ASC236,6,Annenberg School for Communication and Journalism,UPC,10,1/13/2020,5/1/2020,Communication,
20585,ANSC,COMM-380,1,4,4,Forensics Laboratory,,C,Y,19:00,21:00,TH,0,ASC236,0,Annenberg School for Communication and Journalism,UPC,10,1/13/2020,5/1/2020,Communication,
20584,ANSC,COMM-380,1,3,3,Forensics Laboratory,,C,Y,19:00,21:00,TH,0,ASC236,0,Annenberg School for Communication and Journalism,UPC,10,1/13/2020,5/1/2020,Communication,
20582,ANSC,COMM-380,1,1,1,Forensics Laboratory,,C,Y,19:00,21:00,TH,0,ASC236,0,Annenberg School for Communication and Journalism,UPC,10,1/13/2020,5/1/2020,Communication,
20586,ANSC,COMM-381,1,4,4,Issues in Contemporary Sport,,C,Y,8:30,9:50,MW,21,ANN L101,21,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20588,ANSC,COMM-383,1,4,4,"Sports, Communication and Cul",ture,C,Y,14:00,15:20,TH,48,ANN L101,48,Annenberg School for Communication and Journalism,UPC,49,1/13/2020,5/1/2020,Communication,
20589,ANSC,COMM-384,1,4,4,Interpreting Popular Culture,,C,Y,14:00,15:20,MW,46,ASC231,46,Annenberg School for Communication and Journalism,UPC,49,1/13/2020,5/1/2020,Communication,
20990,ANSC,COMM-384,914,4,4,Interpreting Popular Culture,,C,Y,TBA,TBA,,33,OFFICE,33,Annenberg School for Communication and Journalism,UPC,60,1/13/2020,5/6/2020,Communication,
20592,ANSC,COMM-387,1,4,4,Sports and Social Change,,C,Y,15:30,16:50,MW,43,ASC231,43,Annenberg School for Communication and Journalism,UPC,49,1/13/2020,5/1/2020,Communication,
20991,ANSC,COMM-391,914,4,4,Made in Italy: The Marketing,of an Ideal,C,Y,TBA,TBA,,31,OFFICE,31,Annenberg School for Communication and Journalism,UPC,32,1/13/2020,5/6/2020,Communication,
20992,ANSC,COMM-392,914,4,4,Media and Migration in Times,of European Crisis,C,Y,TBA,TBA,,23,OFFICE,23,Annenberg School for Communication and Journalism,UPC,32,1/13/2020,5/6/2020,Communication,
20993,ANSC,COMM-393,914,4,4,The Rhetoric of Rome,,C,Y,TBA,TBA,,24,OFFICE,24,Annenberg School for Communication and Journalism,UPC,32,1/13/2020,5/6/2020,Communication,
20605,ANSC,COMM-396,1,4,4,"Fashion, Media and Culture",,C,Y,11:00,12:20,TH,89,ASC204,89,Annenberg School for Communication and Journalism,UPC,90,1/13/2020,5/1/2020,Communication,
20610,ANSC,COMM-400,1,4,4,Seminar in Communication,,C,Y,11:00,12:20,TH,20,ANN211,20,Annenberg School for Communication and Journalism,UPC,20,1/13/2020,5/1/2020,Communication,
20994,ANSC,COMM-412,914,4,4,Communication and Social Move,ments,C,Y,TBA,TBA,,28,OFFICE,28,Annenberg School for Communication and Journalism,UPC,45,1/13/2020,5/6/2020,Communication,
20629,ANSC,COMM-413,1,4,4,"Propaganda, Ideology and Publ",ic Controversy,C,Y,12:30,13:50,TH,18,ANN L115,18,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20633,ANSC,COMM-421,1,4,4,Legal Communication,,C,Y,14:00,16:50,M,19,ANN L116,19,Annenberg School for Communication and Journalism,UPC,20,1/13/2020,5/1/2020,Communication,
20634,ANSC,COMM-422,1,4,4,Legal Issues and New Media,,C,Y,17:00,18:20,TH,21,ANN209,21,Annenberg School for Communication and Journalism,UPC,21,1/13/2020,5/1/2020,Communication,
20638,ANSC,COMM-427,1,4,4,"Topics in Media Economics, La",w and Policy,C,Y,12:30,13:50,TH,21,ANN210,21,Annenberg School for Communication and Journalism,UPC,21,1/13/2020,5/1/2020,Communication,
20641,ANSC,COMM-429,1,4,4,"The Internet, Economy, and So",ciety,C,Y,15:30,18:20,M,17,ASC228,17,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20642,ANSC,COMM-430,1,4,4,Global Entertainment,,C,Y,14:00,16:50,M,17,ANN210,17,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20644,ANSC,COMM-432,1,4,4,American Media and Entertainm,ent Industries,C,Y,15:30,18:20,W,20,ANN305,20,Annenberg School for Communication and Journalism,UPC,21,1/13/2020,5/1/2020,Communication,
20995,ANSC,COMM-434,914,4,4,"Italian Media: Popes, Politic","ians, and Popular Culture",C,Y,TBA,TBA,,31,OFFICE,31,Annenberg School for Communication and Journalism,UPC,32,1/13/2020,5/6/2020,Communication,
20657,ANSC,COMM-443,1,4,4,Communicating Better Health:,What Works and Why,C,Y,10:00,11:50,MW,17,ASC G34,17,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20665,ANSC,COMM-451,1,4,4,Visual Communication and Soci,al Change,C,Y,15:30,18:20,H,22,ANN211,22,Annenberg School for Communication and Journalism,UPC,22,1/13/2020,5/1/2020,Communication,
20672,ANSC,COMM-457,1,4,4,Youth and Media,,C,Y,15:30,16:50,MW,19,ASC331,19,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20695,ANSC,COMM-480,1,4,4,Nonverbal Communication,,C,Y,12:00,13:50,MW,20,ANN409ABC,20,Annenberg School for Communication and Journalism,UPC,20,1/13/2020,5/1/2020,Communication,
20704,ANSC,COMM-489,1,4,4,Campaign Communication,,C,Y,14:00,16:50,T,18,ANN405,18,Annenberg School for Communication and Journalism,UPC,19,1/13/2020,5/1/2020,Communication,
20707,ANSC,COMM-490,1,1,8,Directed Research,,C,Y,TBA,TBA,,1,OFFICE,1,Annenberg School for Communication and Journalism,UPC,15,1/13/2020,5/1/2020,Communication,
20709,ANSC,COMM-490,1,1,8,Directed Research,,C,Y,TBA,TBA,,1,OFFICE,1,Annenberg School for Communication and Journalism,UPC,15,1/13/2020,5/1/2020,Communication,
20705,ANSC,COMM-490,1,1,8,Directed Research,,C,Y,TBA,TBA,,1,OFFICE,1,Annenberg School for Communication and Journalism,UPC,15,1/13/2020,5/1/2020,Communication,
20708,ANSC,COMM-490,1,1,8,Directed Research,,C,Y,TBA,TBA,,1,OFFICE,1,Annenberg School for Communication and Journalism,UPC,15,1/13/2020,5/1/2020,Communication,
20706,ANSC,COMM-490,1,1,8,Directed Research,,C,Y,TBA,TBA,,1,OFFICE,1,Annenberg School for Communication and Journalism,UPC,15,1/13/2020,5/1/2020,Communication,
20711,ANSC,COMM-490,1,1,8,Directed Research,,C,Y,TBA,TBA,,0,OFFICE,0,Annenberg School for Communication and Journalism,UPC,15,1/13/2020,5/1/2020,Communication,
20713,ANSC,COMM-490,166,1,8,Directed Research,,C,Y,TBA,TBA,,1,OFFICE,1,Annenberg School for Communication and Journalism,UPC,15,3/9/2020,5/1/2020,Communication,
20712,ANSC,COMM-490,1,1,8,Directed Research,,C,Y,TBA,TBA,,0,OFFICE,0,Annenberg School for Communication and Journalism,UPC,15,1/13/2020,5/1/2020,Communication,
20714,ANSC,COMM-490,226,1,8,Directed Research,,C,Y,TBA,TBA,,0,OFFICE,0,Annenberg School for Communication and Journalism,UPC,15,3/23/2020,5/1/2020,Communication,
20710,ANSC,COMM-490,1,1,8,Directed Research,,C,Y,TBA,TBA,,0,OFFICE,0,Annenberg School for Communication and Journalism,UPC,15,1/13/2020,5/1/2020,Communication,
20739,ANSC,COMM-494,1,2,2,Research Practicum,,C,N,TBA,TBA,,0,OFFICE,0,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20740,ANSC,COMM-494,1,2,4,Research Practicum,,C,Y,TBA,TBA,,0,OFFICE,0,Annenberg School for Communication and Journalism,UPC,30,1/13/2020,5/1/2020,Communication,
20741,ANSC,COMM-494,1,2,4,Research Practicum,,C,Y,TBA,TBA,,0,OFFICE,0,Annenberg School for Communication and Journalism,UPC,10,1/13/2020,5/1/2020,Communication,
20738,ANSC,COMM-494,1,2,4,Research Practicum,,C,Y,15:30,16:50,MW,20,ANN406,20,Annenberg School for Communication and Journalism,UPC,25,1/13/2020,5/1/2020,Communication,
20769,ANSC,COMM-497,1,4,4,Honors Thesis,,C,Y,TBA,TBA,,1,OFFICE,1,Annenberg School for Communication and Journalism,UPC,15,1/13/2020,5/1/2020,Communication,
20770,ANSC,COMM-497,1,4,4,Honors Thesis,,C,Y,TBA,TBA,,1,OFFICE,1,Annenberg School for Communication and Journalism,UPC,15,1/13/2020,5/1/2020,Communication,
